time,alt,setpoint
8.47999823093414,50.3621406555176,50
8.49999822676182,50.363452911377,50
8.51999822258949,50.3647270202637,50
8.53999821841717,50.3659248352051,50
8.55999821424484,50.367073059082,50
8.57999821007252,50.3682022094727,50
8.59999820590019,50.3692474365234,50
8.61999820172787,50.3702926635742,50
8.63999819755554,50.3712501525879,50
8.65999819338322,50.3721961975098,50
8.67999818921089,50.3730583190918,50
8.69999818503857,50.3739318847656,50
8.71999818086624,50.3747024536133,50
8.73999817669392,50.3754615783691,50
8.75999817252159,50.3761711120605,50
8.77999816834927,50.3768005371094,50
8.79999816417694,50.3774070739746,50
8.81999816000462,50.377986907959,50
8.83999815583229,50.3785247802734,50
8.85999815165997,50.3790016174316,50
8.87999814748764,50.3794631958008,50
8.89999814331532,50.3798637390137,50
8.91999813914299,50.3802299499512,50
8.93999813497067,50.3805885314941,50
8.95999813079834,50.3808670043945,50
8.97999812662601,50.3811454772949,50
8.99999812245369,50.3813514709473,50
9.01999811828136,50.3815650939941,50
9.03999811410904,50.3816680908203,50
9.05999810993671,50.3817901611328,50
9.07999810576439,50.3818550109863,50
9.09999810159206,50.3818855285645,50
9.11999809741974,50.3818855285645,50
9.13999809324741,50.3818740844727,50
9.15999808907509,50.3818244934082,50
9.17999808490276,50.3817520141602,50
9.19999808073044,50.381649017334,50
9.21999807655811,50.3814582824707,50
9.23999807238579,50.3812866210938,50
9.25999806821346,50.3810768127441,50
9.27999806404114,50.3807983398438,50
9.29999805986881,50.3805274963379,50
9.31999805569649,50.3801879882813,50
9.33999805152416,50.3798408508301,50
9.35999804735184,50.3795204162598,50
9.37999804317951,50.3791122436523,50
9.39999803900719,50.3786926269531,50
9.41999803483486,50.3782539367676,50
9.43999803066254,50.3777732849121,50
9.45999802649021,50.3773002624512,50
9.47999802231789,50.3767509460449,50
9.49999801814556,50.3761978149414,50
9.51999801397324,50.3756103515625,50
9.53999800980091,50.3749961853027,50
9.55999800562859,50.374397277832,50
9.57999800145626,50.373706817627,50
9.59999799728394,50.3730621337891,50
9.61999799311161,50.3723678588867,50
9.63999798893929,50.3716468811035,50
9.65999798476696,50.3709106445313,50
9.67999798059464,50.3701591491699,50
9.69999797642231,50.3693618774414,50
9.71999797224998,50.3685493469238,50
9.73999796807766,50.3677139282227,50
9.75999796390533,50.3668594360352,50
9.77999795973301,50.3659934997559,50
9.79999795556068,50.3651123046875,50
9.81999795138836,50.364200592041,50
9.83999794721603,50.3632888793945,50
9.85999794304371,50.362361907959,50
9.87999793887138,50.3613929748535,50
9.89999793469906,50.3604354858398,50
9.91999793052673,50.3594207763672,50
9.93999792635441,50.3584251403809,50
9.95999792218208,50.3573722839355,50
9.97999791800976,50.3563079833984,50
9.99999791383743,50.3552513122559,50
10.0199979096651,50.3541450500488,50
10.0399979054928,50.3530921936035,50
10.0599979013205,50.3519668579102,50
10.0799978971481,50.3508605957031,50
10.0999978929758,50.349723815918,50
