Time,Altitude,Downrange
613.16,86251.59,207187.51
613.16,86225.17,207197.58
613.16,86225.17,207197.58
613.16,86225.17,207197.58
613.16,86225.17,207197.58
613.16,86225.17,207197.58
613.16,86225.17,207197.58
613.16,86225.17,207197.58
613.16,86225.17,207197.58
613.16,86225.17,207197.58
613.16,86225.17,207197.58
613.16,86225.17,207197.58
613.16,86225.17,207197.58
613.16,86225.17,207197.58
613.16,86198.74,207207.65
613.16,86198.74,207207.65
613.16,86198.74,207207.65
613.16,86198.74,207207.65
613.16,86198.74,207207.65
613.16,86198.74,207207.65
613.16,86198.74,207207.65
613.16,86198.74,207207.65
613.16,86198.74,207207.65
613.16,86198.74,207207.65
613.16,86198.74,207207.65
613.16,86198.74,207207.65
613.16,86198.74,207207.65
613.24,86172.3,207217.75
613.24,86172.3,207217.75
613.24,86172.3,207217.75
613.24,86172.3,207217.75
613.24,86172.3,207217.75
613.24,86172.3,207217.75
613.24,86172.3,207217.75
613.24,86172.3,207217.75
613.24,86172.3,207217.75
613.24,86172.3,207217.75
613.24,86172.3,207217.75
613.24,86172.3,207217.75
613.24,86172.3,207217.75
613.24,86145.87,207227.86
613.24,86145.87,207227.86
613.24,86145.87,207227.86
613.24,86145.87,207227.86
613.24,86145.87,207227.86
613.24,86145.87,207227.86
613.24,86145.87,207227.86
613.24,86145.87,207227.86
613.24,86145.87,207227.86
613.24,86145.87,207227.86
613.24,86145.87,207227.86
613.24,86145.87,207227.86
613.24,86145.87,207227.86
613.24,86119.43,207237.93
613.24,86119.43,207237.93
613.24,86119.43,207237.93
613.24,86119.43,207237.93
613.24,86119.43,207237.93
613.24,86119.43,207237.93
613.24,86119.43,207237.93
613.24,86119.43,207237.93
613.24,86119.43,207237.93
613.24,86119.43,207237.93
613.24,86119.43,207237.93
613.24,86119.43,207237.93
613.24,86119.43,207237.93
613.24,86092.99,207248.03
613.24,86092.99,207248.03
613.24,86092.99,207248.03
613.24,86092.99,207248.03
613.24,86092.99,207248.03
613.24,86092.99,207248.03
613.24,86092.99,207248.03
613.24,86092.99,207248.03
613.24,86092.99,207248.03
613.24,86092.99,207248.03
613.24,86092.99,207248.03
613.24,86092.99,207248.03
613.32,86092.99,207248.03
613.32,86066.54,207258.1
613.32,86066.54,207258.1
613.32,86066.54,207258.1
613.32,86066.54,207258.1
613.32,86066.54,207258.1
613.32,86066.54,207258.1
613.32,86066.54,207258.1
613.32,86066.54,207258.1
613.32,86066.54,207258.1
613.32,86066.54,207258.1
613.32,86066.54,207258.1
613.32,86066.54,207258.1
613.32,86040.09,207268.21
613.32,86040.09,207268.21
613.32,86040.09,207268.21
613.32,86040.09,207268.21
613.32,86040.09,207268.21
613.32,86040.09,207268.21
613.32,86040.09,207268.21
613.32,86040.09,207268.21
613.32,86040.09,207268.21
613.32,86040.09,207268.21
613.32,86040.09,207268.21
613.32,86040.09,207268.21
613.32,86040.09,207268.21
613.32,86013.64,207278.32
613.32,86013.64,207278.32
613.32,86013.64,207278.32
613.32,86013.64,207278.32
613.32,86013.64,207278.32
613.32,86013.64,207278.32
613.32,86013.64,207278.32
613.32,86013.64,207278.32
613.32,86013.64,207278.32
613.32,86013.64,207278.32
613.32,86013.64,207278.32
613.32,86013.64,207278.32
613.32,86013.64,207278.32
613.32,85987.18,207288.42
613.32,85987.18,207288.42
613.32,85987.18,207288.42
613.32,85987.18,207288.42
613.32,85987.18,207288.42
613.32,85987.18,207288.42
613.32,85987.18,207288.42
613.32,85987.18,207288.42
613.32,85987.18,207288.42
613.32,85987.18,207288.42
613.32,85987.18,207288.42
613.32,85987.18,207288.42
613.32,85987.18,207288.42
613.4,85960.72,207298.49
613.4,85960.72,207298.49
613.4,85960.72,207298.49
613.4,85960.72,207298.49
613.4,85960.72,207298.49
613.4,85960.72,207298.49
613.4,85960.72,207298.49
613.4,85960.72,207298.49
613.4,85960.72,207298.49
613.4,85960.72,207298.49
613.4,85960.72,207298.49
613.4,85960.72,207298.49
613.4,85960.72,207298.49
613.4,85934.26,207308.6
613.4,85934.26,207308.6
613.4,85934.26,207308.6
613.4,85934.26,207308.6
613.4,85934.26,207308.6
613.4,85934.26,207308.6
613.4,85934.26,207308.6
613.4,85934.26,207308.6
613.4,85934.26,207308.6
613.4,85934.26,207308.6
613.4,85934.26,207308.6
613.4,85934.26,207308.6
613.4,85934.26,207308.6
613.4,85907.8,207318.7
613.4,85907.8,207318.7
613.4,85907.8,207318.7
613.4,85907.8,207318.7
613.4,85907.8,207318.7
613.4,85907.8,207318.7
613.4,85907.8,207318.7
613.4,85907.8,207318.7
613.4,85907.8,207318.7
613.4,85907.8,207318.7
613.4,85907.8,207318.7
613.4,85907.8,207318.7
613.4,85907.8,207318.7
613.4,85881.33,207328.81
613.4,85881.33,207328.81
613.4,85881.33,207328.81
613.4,85881.33,207328.81
613.4,85881.33,207328.81
613.4,85881.33,207328.81
613.4,85881.33,207328.81
613.4,85881.33,207328.81
613.4,85881.33,207328.81
613.4,85881.33,207328.81
613.4,85881.33,207328.81
613.4,85881.33,207328.81
613.4,85881.33,207328.81
613.48,85854.85,207338.92
613.48,85854.85,207338.92
613.48,85854.85,207338.92
613.48,85854.85,207338.92
613.48,85854.85,207338.92
613.48,85854.85,207338.92
613.48,85854.85,207338.92
613.48,85854.85,207338.92
613.48,85854.85,207338.92
613.48,85854.85,207338.92
613.48,85854.85,207338.92
613.48,85854.85,207338.92
613.48,85854.85,207338.92
613.48,85828.38,207349.02
613.48,85828.38,207349.02
613.48,85828.38,207349.02
613.48,85828.38,207349.02
613.48,85828.38,207349.02
613.48,85828.38,207349.02
613.48,85828.38,207349.02
613.48,85828.38,207349.02
613.48,85828.38,207349.02
613.48,85828.38,207349.02
613.48,85828.38,207349.02
613.48,85828.38,207349.02
613.48,85828.38,207349.02
613.48,85801.9,207359.13
613.48,85801.9,207359.13
613.48,85801.9,207359.13
613.48,85801.9,207359.13
613.48,85801.9,207359.13
613.48,85801.9,207359.13
613.48,85801.9,207359.13
613.48,85801.9,207359.13
613.48,85801.9,207359.13
613.48,85801.9,207359.13
613.48,85801.9,207359.13
613.48,85801.9,207359.13
613.48,85801.9,207359.13
613.48,85775.41,207369.24
613.48,85775.41,207369.24
613.48,85775.41,207369.24
613.48,85775.41,207369.24
613.48,85775.41,207369.24
613.48,85775.41,207369.24
613.48,85775.41,207369.24
613.48,85775.41,207369.24
613.48,85775.41,207369.24
613.48,85775.41,207369.24
613.48,85775.41,207369.24
613.48,85775.41,207369.24
613.56,85775.41,207369.24
613.56,85748.93,207379.34
613.56,85748.93,207379.34
613.56,85748.93,207379.34
613.56,85748.93,207379.34
613.56,85748.93,207379.34
613.56,85748.93,207379.34
613.56,85748.93,207379.34
613.56,85748.93,207379.34
613.56,85748.93,207379.34
613.56,85748.93,207379.34
613.56,85748.93,207379.34
613.56,85748.93,207379.34
613.56,85748.93,207389.45
613.56,85722.44,207389.45
613.56,85722.44,207389.45
613.56,85722.44,207389.45
613.56,85722.44,207389.45
613.56,85722.44,207389.45
613.56,85722.44,207389.45
613.56,85722.44,207389.45
613.56,85722.44,207389.45
613.56,85722.44,207389.45
613.56,85722.44,207389.45
613.56,85722.44,207389.45
613.56,85722.44,207389.45
613.56,85695.94,207399.56
613.56,85695.94,207399.56
613.56,85695.94,207399.56
613.56,85695.94,207399.56
613.56,85695.94,207399.56
613.56,85695.94,207399.56
613.56,85695.94,207399.56
613.56,85695.94,207399.56
613.56,85695.94,207399.56
613.56,85695.94,207399.56
613.56,85695.94,207399.56
613.56,85695.94,207399.56
613.56,85695.94,207399.56
613.56,85669.44,207409.7
613.56,85669.44,207409.7
613.56,85669.44,207409.7
613.56,85669.44,207409.7
613.56,85669.44,207409.7
613.56,85669.44,207409.7
613.56,85669.44,207409.7
613.56,85669.44,207409.7
613.56,85669.44,207409.7
613.56,85669.44,207409.7
613.56,85669.44,207409.7
613.56,85669.44,207409.7
613.56,85669.44,207409.7
613.64,85642.94,207419.81
613.64,85642.94,207419.81
613.64,85642.94,207419.81
613.64,85642.94,207419.81
613.64,85642.94,207419.81
613.64,85642.94,207419.81
613.64,85642.94,207419.81
613.64,85642.94,207419.81
613.64,85642.94,207419.81
613.64,85642.94,207419.81
613.64,85642.94,207419.81
613.64,85642.94,207419.81
613.64,85642.94,207419.81
613.64,85616.44,207429.92
613.64,85616.44,207429.92
613.64,85616.44,207429.92
613.64,85616.44,207429.92
613.64,85616.44,207429.92
613.64,85616.44,207429.92
613.64,85616.44,207429.92
613.64,85616.44,207429.92
613.64,85616.44,207429.92
613.64,85616.44,207429.92
613.64,85616.44,207429.92
613.64,85616.44,207429.92
613.64,85616.44,207429.92
613.64,85589.93,207440.06
613.64,85589.93,207440.06
613.64,85589.93,207440.06
613.64,85589.93,207440.06
613.64,85589.93,207440.06
613.64,85589.93,207440.06
613.64,85589.93,207440.06
613.64,85589.93,207440.06
613.64,85589.93,207440.06
613.64,85589.93,207440.06
613.64,85589.93,207440.06
613.64,85589.93,207440.06
613.64,85589.93,207440.06
613.64,85563.41,207450.17
613.64,85563.41,207450.17
613.64,85563.41,207450.17
613.64,85563.41,207450.17
613.64,85563.41,207450.17
613.64,85563.41,207450.17
613.64,85563.41,207450.17
613.64,85563.41,207450.17
613.64,85563.41,207450.17
613.64,85563.41,207450.17
613.64,85563.41,207450.17
613.64,85563.41,207450.17
613.64,85563.41,207450.17
613.72,85536.9,207460.28
613.72,85536.9,207460.28
613.72,85536.9,207460.28
613.72,85536.9,207460.28
613.72,85536.9,207460.28
613.72,85536.9,207460.28
613.72,85536.9,207460.28
613.72,85536.9,207460.28
613.72,85536.9,207460.28
613.72,85536.9,207460.28
613.72,85536.9,207460.28
613.72,85536.9,207460.28
613.72,85536.9,207460.28
613.72,85510.38,207470.42
613.72,85510.38,207470.42
613.72,85510.38,207470.42
613.72,85510.38,207470.42
613.72,85510.38,207470.42
613.72,85510.38,207470.42
613.72,85510.38,207470.42
613.72,85510.38,207470.42
613.72,85510.38,207470.42
613.72,85510.38,207470.42
613.72,85510.38,207470.42
613.72,85510.38,207470.42
613.72,85510.38,207470.42
613.72,85483.85,207480.53
613.72,85483.85,207480.53
613.72,85483.85,207480.53
613.72,85483.85,207480.53
613.72,85483.85,207480.53
613.72,85483.85,207480.53
613.72,85483.85,207480.53
613.72,85483.85,207480.53
613.72,85483.85,207480.53
613.72,85483.85,207480.53
613.72,85483.85,207480.53
613.72,85483.85,207480.53
613.72,85483.85,207480.53
613.72,85457.32,207490.68
613.72,85457.32,207490.68
613.72,85457.32,207490.68
613.72,85457.32,207490.68
613.72,85457.32,207490.68
613.72,85457.32,207490.68
613.72,85457.32,207490.68
613.72,85457.32,207490.68
613.72,85457.32,207490.68
613.72,85457.32,207490.68
613.72,85457.32,207490.68
613.72,85457.32,207490.68
613.72,85457.32,207490.68
613.8,85430.79,207500.78
613.8,85430.79,207500.78
613.8,85430.79,207500.78
613.8,85430.79,207500.78
613.8,85430.79,207500.78
613.8,85430.79,207500.78
613.8,85430.79,207500.78
613.8,85430.79,207500.78
613.8,85430.79,207500.78
613.8,85430.79,207500.78
613.8,85430.79,207500.78
613.8,85430.79,207500.78
613.8,85430.79,207500.78
613.8,85404.25,207510.93
613.8,85404.25,207510.93
613.8,85404.25,207510.93
613.8,85404.25,207510.93
613.8,85404.25,207510.93
613.8,85404.25,207510.93
613.8,85404.25,207510.93
613.8,85404.25,207510.93
613.8,85404.25,207510.93
613.8,85404.25,207510.93
613.8,85404.25,207510.93
613.8,85404.25,207510.93
613.8,85404.25,207521.04
613.8,85377.71,207521.04
613.8,85377.71,207521.04
613.8,85377.71,207521.04
613.8,85377.71,207521.04
613.8,85377.71,207521.04
613.8,85377.71,207521.04
613.8,85377.71,207521.04
613.8,85377.71,207521.04
613.8,85377.71,207521.04
613.8,85377.71,207521.04
613.8,85377.71,207521.04
613.8,85377.71,207521.04
613.8,85351.17,207531.18
613.8,85351.17,207531.18
613.8,85351.17,207531.18
613.8,85351.17,207531.18
613.8,85351.17,207531.18
613.8,85351.17,207531.18
613.8,85351.17,207531.18
613.8,85351.17,207531.18
613.8,85351.17,207531.18
613.8,85351.17,207531.18
613.8,85351.17,207531.18
613.8,85351.17,207531.18
613.8,85351.17,207531.18
613.88,85324.62,207541.29
613.88,85324.62,207541.29
613.88,85324.62,207541.29
613.88,85324.62,207541.29
613.88,85324.62,207541.29
613.88,85324.62,207541.29
613.88,85324.62,207541.29
613.88,85324.62,207541.29
613.88,85324.62,207541.29
613.88,85324.62,207541.29
613.88,85324.62,207541.29
613.88,85324.62,207541.29
613.88,85324.62,207541.29
613.88,85298.06,207551.44
613.88,85298.06,207551.44
613.88,85298.06,207551.44
613.88,85298.06,207551.44
613.88,85298.06,207551.44
613.88,85298.06,207551.44
613.88,85298.06,207551.44
613.88,85298.06,207551.44
613.88,85298.06,207551.44
613.88,85298.06,207551.44
613.88,85298.06,207551.44
613.88,85298.06,207551.44
613.88,85298.06,207551.44
613.88,85271.51,207561.58
613.88,85271.51,207561.58
613.88,85271.51,207561.58
613.88,85271.51,207561.58
613.88,85271.51,207561.58
613.88,85271.51,207561.58
613.88,85271.51,207561.58
613.88,85271.51,207561.58
613.88,85271.51,207561.58
613.88,85271.51,207561.58
613.88,85271.51,207561.58
613.88,85271.51,207561.58
613.88,85271.51,207561.58
613.88,85244.94,207571.73
613.88,85244.94,207571.73
613.88,85244.94,207571.73
613.88,85244.94,207571.73
613.88,85244.94,207571.73
613.88,85244.94,207571.73
613.88,85244.94,207571.73
613.88,85244.94,207571.73
613.88,85244.94,207571.73
613.88,85244.94,207571.73
613.88,85244.94,207571.73
613.88,85244.94,207571.73
613.88,85244.94,207571.73
613.96,85218.38,207581.84
613.96,85218.38,207581.84
613.96,85218.38,207581.84
613.96,85218.38,207581.84
613.96,85218.38,207581.84
613.96,85218.38,207581.84
613.96,85218.38,207581.84
613.96,85218.38,207581.84
613.96,85218.38,207581.84
613.96,85218.38,207581.84
613.96,85218.38,207581.84
613.96,85218.38,207581.84
613.96,85218.38,207581.84
613.96,85191.81,207591.98
613.96,85191.81,207591.98
613.96,85191.81,207591.98
613.96,85191.81,207591.98
613.96,85191.81,207591.98
613.96,85191.81,207591.98
613.96,85191.81,207591.98
613.96,85191.81,207591.98
613.96,85191.81,207591.98
613.96,85191.81,207591.98
613.96,85191.81,207591.98
613.96,85191.81,207591.98
613.96,85191.81,207591.98
613.96,85165.23,207602.13
613.96,85165.23,207602.13
613.96,85165.23,207602.13
613.96,85165.23,207602.13
613.96,85165.23,207602.13
613.96,85165.23,207602.13
613.96,85165.23,207602.13
613.96,85165.23,207602.13
613.96,85165.23,207602.13
613.96,85165.23,207602.13
613.96,85165.23,207602.13
613.96,85165.23,207602.13
613.96,85165.23,207602.13
613.96,85138.66,207612.28
613.96,85138.66,207612.28
613.96,85138.66,207612.28
613.96,85138.66,207612.28
613.96,85138.66,207612.28
613.96,85138.66,207612.28
613.96,85138.66,207612.28
613.96,85138.66,207612.28
613.96,85138.66,207612.28
613.96,85138.66,207612.28
613.96,85138.66,207612.28
613.96,85138.66,207612.28
613.96,85138.66,207612.28
614.04,85112.07,207622.42
614.04,85112.07,207622.42
614.04,85112.07,207622.42
614.04,85112.07,207622.42
614.04,85112.07,207622.42
614.04,85112.07,207622.42
614.04,85112.07,207622.42
614.04,85112.07,207622.42
614.04,85112.07,207622.42
614.04,85112.07,207622.42
614.04,85112.07,207622.42
614.04,85112.07,207622.42
614.04,85112.07,207622.42
614.04,85085.49,207632.53
614.04,85085.49,207632.53
614.04,85085.49,207632.53
614.04,85085.49,207632.53
614.04,85085.49,207632.53
614.04,85085.49,207632.53
614.04,85085.49,207632.53
614.04,85085.49,207632.53
614.04,85085.49,207632.53
614.04,85085.49,207632.53
614.04,85085.49,207632.53
614.04,85085.49,207632.53
614.04,85085.49,207632.53
614.04,85058.9,207642.68
614.04,85058.9,207642.68
614.04,85058.9,207642.68
614.04,85058.9,207642.68
614.04,85058.9,207642.68
614.04,85058.9,207642.68
614.04,85058.9,207642.68
614.04,85058.9,207642.68
614.04,85058.9,207642.68
614.04,85058.9,207642.68
614.04,85058.9,207642.68
614.04,85058.9,207642.68
614.04,85032.3,207652.82
614.04,85032.3,207652.82
614.04,85032.3,207652.82
614.04,85032.3,207652.82
614.04,85032.3,207652.82
614.04,85032.3,207652.82
614.04,85032.3,207652.82
614.04,85032.3,207652.82
614.04,85032.3,207652.82
614.04,85032.3,207652.82
614.04,85032.3,207652.82
614.04,85032.3,207652.82
614.04,85032.3,207652.82
614.12,85005.7,207662.97
614.12,85005.7,207662.97
614.12,85005.7,207662.97
614.12,85005.7,207662.97
614.12,85005.7,207662.97
614.12,85005.7,207662.97
614.12,85005.7,207662.97
614.12,85005.7,207662.97
614.12,85005.7,207662.97
614.12,85005.7,207662.97
614.12,85005.7,207662.97
614.12,85005.7,207662.97
614.12,85005.7,207662.97
614.12,84979.09,207673.12
614.12,84979.09,207673.12
614.12,84979.09,207673.12
614.12,84979.09,207673.12
614.12,84979.09,207673.12
614.12,84979.09,207673.12
614.12,84979.09,207673.12
614.12,84979.09,207673.12
614.12,84979.09,207673.12
614.12,84979.09,207673.12
614.12,84979.09,207673.12
614.12,84979.09,207673.12
614.12,84979.09,207673.12
614.12,84952.49,207683.26
614.12,84952.49,207683.26
614.12,84952.49,207683.26
614.12,84952.49,207683.26
614.12,84952.49,207683.26
614.12,84952.49,207683.26
614.12,84952.49,207683.26
614.12,84952.49,207683.26
614.12,84952.49,207683.26
614.12,84952.49,207683.26
614.12,84952.49,207683.26
614.12,84952.49,207683.26
614.12,84952.49,207683.26
614.12,84925.87,207693.41
614.12,84925.87,207693.41
614.12,84925.87,207693.41
614.12,84925.87,207693.41
614.12,84925.87,207693.41
614.12,84925.87,207693.41
614.12,84925.87,207693.41
614.12,84925.87,207693.41
614.12,84925.87,207693.41
614.12,84925.87,207693.41
614.12,84925.87,207693.41
614.12,84925.87,207693.41
614.12,84925.87,207693.41
614.2,84899.25,207703.56
614.2,84899.25,207703.56
614.2,84899.25,207703.56
614.2,84899.25,207703.56
614.2,84899.25,207703.56
614.2,84899.25,207703.56
614.2,84899.25,207703.56
614.2,84899.25,207703.56
614.2,84899.25,207703.56
614.2,84899.25,207703.56
614.2,84899.25,207703.56
614.2,84899.25,207703.56
614.2,84899.25,207703.56
614.2,84872.63,207713.7
614.2,84872.63,207713.7
614.2,84872.63,207713.7
614.2,84872.63,207713.7
614.2,84872.63,207713.7
614.2,84872.63,207713.7
614.2,84872.63,207713.7
614.2,84872.63,207713.7
614.2,84872.63,207713.7
614.2,84872.63,207713.7
614.2,84872.63,207713.7
614.2,84872.63,207713.7
614.2,84872.63,207713.7
614.2,84846.01,207723.85
614.2,84846.01,207723.85
614.2,84846.01,207723.85
614.2,84846.01,207723.85
614.2,84846.01,207723.85
614.2,84846.01,207723.85
614.2,84846.01,207723.85
614.2,84846.01,207723.85
614.2,84846.01,207723.85
614.2,84846.01,207723.85
614.2,84846.01,207723.85
614.2,84846.01,207723.85
614.2,84846.01,207723.85
614.2,84819.38,207734
614.2,84819.38,207734
614.2,84819.38,207734
614.2,84819.38,207734
614.2,84819.38,207734
614.2,84819.38,207734
614.2,84819.38,207734
614.2,84819.38,207734
614.2,84819.38,207734
614.2,84819.38,207734
614.2,84819.38,207734
614.2,84819.38,207734
614.2,84819.38,207734
614.28,84792.74,207744.14
614.28,84792.74,207744.14
614.28,84792.74,207744.14
614.28,84792.74,207744.14
614.28,84792.74,207744.14
614.28,84792.74,207744.14
614.28,84792.74,207744.14
614.28,84792.74,207744.14
614.28,84792.74,207744.14
614.28,84792.74,207744.14
614.28,84792.74,207744.14
614.28,84792.74,207744.14
614.28,84792.74,207744.14
614.28,84766.1,207754.29
614.28,84766.1,207754.29
614.28,84766.1,207754.29
614.28,84766.1,207754.29
614.28,84766.1,207754.29
614.28,84766.1,207754.29
614.28,84766.1,207754.29
614.28,84766.1,207754.29
614.28,84766.1,207754.29
614.28,84766.1,207754.29
614.28,84766.1,207754.29
614.28,84766.1,207754.29
614.28,84766.1,207754.29
614.28,84739.46,207764.44
614.28,84739.46,207764.44
614.28,84739.46,207764.44
614.28,84739.46,207764.44
614.28,84739.46,207764.44
614.28,84739.46,207764.44
614.28,84739.46,207764.44
614.28,84739.46,207764.44
614.28,84739.46,207764.44
614.28,84739.46,207764.44
614.28,84739.46,207764.44
614.28,84739.46,207764.44
614.28,84739.46,207764.44
614.28,84712.81,207774.58
614.28,84712.81,207774.58
614.28,84712.81,207774.58
614.28,84712.81,207774.58
614.28,84712.81,207774.58
614.28,84712.81,207774.58
614.28,84712.81,207774.58
614.28,84712.81,207774.58
614.28,84712.81,207774.58
614.28,84712.81,207774.58
614.28,84712.81,207774.58
614.28,84712.81,207774.58
614.36,84686.16,207784.73
614.36,84686.16,207784.73
614.36,84686.16,207784.73
614.36,84686.16,207784.73
614.36,84686.16,207784.73
614.36,84686.16,207784.73
614.36,84686.16,207784.73
614.36,84686.16,207784.73
614.36,84686.16,207784.73
614.36,84686.16,207784.73
614.36,84686.16,207784.73
614.36,84686.16,207784.73
614.36,84686.16,207784.73
614.36,84659.5,207794.88
614.36,84659.5,207794.88
614.36,84659.5,207794.88
614.36,84659.5,207794.88
614.36,84659.5,207794.88
614.36,84659.5,207794.88
614.36,84659.5,207794.88
614.36,84659.5,207794.88
614.36,84659.5,207794.88
614.36,84659.5,207794.88
614.36,84659.5,207794.88
614.36,84659.5,207794.88
614.36,84659.5,207794.88
614.36,84632.84,207805.02
614.36,84632.84,207805.02
614.36,84632.84,207805.02
614.36,84632.84,207805.02
614.36,84632.84,207805.02
614.36,84632.84,207805.02
614.36,84632.84,207805.02
614.36,84632.84,207805.02
614.36,84632.84,207805.02
614.36,84632.84,207805.02
614.36,84632.84,207805.02
614.36,84632.84,207805.02
614.36,84632.84,207805.02
614.36,84606.17,207815.17
614.36,84606.17,207815.17
614.36,84606.17,207815.17
614.36,84606.17,207815.17
614.36,84606.17,207815.17
614.36,84606.17,207815.17
614.36,84606.17,207815.17
614.36,84606.17,207815.17
614.36,84606.17,207815.17
614.36,84606.17,207815.17
614.36,84606.17,207815.17
614.36,84606.17,207815.17
614.36,84606.17,207815.17
614.44,84579.5,207825.35
614.44,84579.5,207825.35
614.44,84579.5,207825.35
614.44,84579.5,207825.35
614.44,84579.5,207825.35
614.44,84579.5,207825.35
614.44,84579.5,207825.35
614.44,84579.5,207825.35
614.44,84579.5,207825.35
614.44,84579.5,207825.35
614.44,84579.5,207825.35
614.44,84579.5,207825.35
614.44,84579.5,207825.35
614.44,84552.83,207835.5
614.44,84552.83,207835.5
614.44,84552.83,207835.5
614.44,84552.83,207835.5
614.44,84552.83,207835.5
614.44,84552.83,207835.5
614.44,84552.83,207835.5
614.44,84552.83,207835.5
614.44,84552.83,207835.5
614.44,84552.83,207835.5
614.44,84552.83,207835.5
614.44,84552.83,207835.5
614.44,84552.83,207835.5
614.44,84526.15,207845.65
614.44,84526.15,207845.65
614.44,84526.15,207845.65
614.44,84526.15,207845.65
614.44,84526.15,207845.65
614.44,84526.15,207845.65
614.44,84526.15,207845.65
614.44,84526.15,207845.65
614.44,84526.15,207845.65
614.44,84526.15,207845.65
614.44,84526.15,207845.65
614.44,84526.15,207845.65
614.44,84526.15,207845.65
614.44,84499.47,207855.79
614.44,84499.47,207855.79
614.44,84499.47,207855.79
614.44,84499.47,207855.79
614.44,84499.47,207855.79
614.44,84499.47,207855.79
614.44,84499.47,207855.79
614.44,84499.47,207855.79
614.44,84499.47,207855.79
614.44,84499.47,207855.79
614.44,84499.47,207855.79
614.44,84499.47,207855.79
614.44,84499.47,207855.79
614.52,84472.79,207865.94
614.52,84472.79,207865.94
614.52,84472.79,207865.94
614.52,84472.79,207865.94
614.52,84472.79,207865.94
614.52,84472.79,207865.94
614.52,84472.79,207865.94
614.52,84472.79,207865.94
614.52,84472.79,207865.94
614.52,84472.79,207865.94
614.52,84472.79,207865.94
614.52,84472.79,207865.94
614.52,84472.79,207865.94
614.52,84446.1,207876.09
614.52,84446.1,207876.09
614.52,84446.1,207876.09
614.52,84446.1,207876.09
614.52,84446.1,207876.09
614.52,84446.1,207876.09
614.52,84446.1,207876.09
614.52,84446.1,207876.09
614.52,84446.1,207876.09
614.52,84446.1,207876.09
614.52,84446.1,207876.09
614.52,84446.1,207876.09
614.52,84446.1,207876.09
614.52,84419.41,207886.23
614.52,84419.41,207886.23
614.52,84419.41,207886.23
614.52,84419.41,207886.23
614.52,84419.41,207886.23
614.52,84419.41,207886.23
614.52,84419.41,207886.23
614.52,84419.41,207886.23
614.52,84419.41,207886.23
614.52,84419.41,207886.23
614.52,84419.41,207886.23
614.52,84419.41,207886.23
614.52,84419.41,207886.23
614.52,84392.71,207896.38
614.52,84392.71,207896.38
614.52,84392.71,207896.38
614.52,84392.71,207896.38
614.52,84392.71,207896.38
614.52,84392.71,207896.38
614.52,84392.71,207896.38
614.52,84392.71,207896.38
614.52,84392.71,207896.38
614.52,84392.71,207896.38
614.52,84392.71,207896.38
614.52,84392.71,207896.38
614.6,84392.71,207906.53
614.6,84366.01,207906.53
614.6,84366.01,207906.53
614.6,84366.01,207906.53
614.6,84366.01,207906.53
614.6,84366.01,207906.53
614.6,84366.01,207906.53
614.6,84366.01,207906.53
614.6,84366.01,207906.53
614.6,84366.01,207906.53
614.6,84366.01,207906.53
614.6,84366.01,207906.53
614.6,84366.01,207906.53
614.6,84339.31,207916.67
614.6,84339.31,207916.67
614.6,84339.31,207916.67
614.6,84339.31,207916.67
614.6,84339.31,207916.67
614.6,84339.31,207916.67
614.6,84339.31,207916.67
614.6,84339.31,207916.67
614.6,84339.31,207916.67
614.6,84339.31,207916.67
614.6,84339.31,207916.67
614.6,84339.31,207916.67
614.6,84339.31,207916.67
614.6,84312.6,207926.82
614.6,84312.6,207926.82
614.6,84312.6,207926.82
614.6,84312.6,207926.82
614.6,84312.6,207926.82
614.6,84312.6,207926.82
614.6,84312.6,207926.82
614.6,84312.6,207926.82
614.6,84312.6,207926.82
614.6,84312.6,207926.82
614.6,84312.6,207926.82
614.6,84312.6,207926.82
614.6,84312.6,207926.82
614.6,84285.89,207936.97
614.6,84285.89,207936.97
614.6,84285.89,207936.97
614.6,84285.89,207936.97
614.6,84285.89,207936.97
614.6,84285.89,207936.97
614.6,84285.89,207936.97
614.6,84285.89,207936.97
614.6,84285.89,207936.97
614.6,84285.89,207936.97
614.6,84285.89,207936.97
614.6,84285.89,207936.97
614.6,84285.89,207936.97
614.68,84259.18,207947.11
614.68,84259.18,207947.11
614.68,84259.18,207947.11
614.68,84259.18,207947.11
614.68,84259.18,207947.11
614.68,84259.18,207947.11
614.68,84259.18,207947.11
614.68,84259.18,207947.11
614.68,84259.18,207947.11
614.68,84259.18,207947.11
614.68,84259.18,207947.11
614.68,84259.18,207947.11
614.68,84259.18,207947.11
614.68,84232.46,207957.26
614.68,84232.46,207957.26
614.68,84232.46,207957.26
614.68,84232.46,207957.26
614.68,84232.46,207957.26
614.68,84232.46,207957.26
614.68,84232.46,207957.26
614.68,84232.46,207957.26
614.68,84232.46,207957.26
614.68,84232.46,207957.26
614.68,84232.46,207957.26
614.68,84232.46,207957.26
614.68,84232.46,207957.26
614.68,84205.74,207967.41
614.68,84205.74,207967.41
614.68,84205.74,207967.41
614.68,84205.74,207967.41
614.68,84205.74,207967.41
614.68,84205.74,207967.41
614.68,84205.74,207967.41
614.68,84205.74,207967.41
614.68,84205.74,207967.41
614.68,84205.74,207967.41
614.68,84205.74,207967.41
614.68,84205.74,207967.41
614.68,84205.74,207967.41
614.68,84179.02,207977.55
614.68,84179.02,207977.55
614.68,84179.02,207977.55
614.68,84179.02,207977.55
