Time,Altitude (m),Downrange (m)
628.62,51716.35,237622.33
628.62,51716.35,237622.33
628.62,51716.35,237622.33
628.62,51716.35,237622.33
628.62,51716.35,237622.33
628.62,51716.35,237622.33
628.62,51619.06,237663.36
628.62,51619.06,237663.36
628.62,51619.06,237663.36
628.62,51619.06,237663.36
628.62,51619.06,237663.36
628.62,51619.06,237663.36
628.62,51619.06,237663.36
628.62,51619.06,237663.36
628.62,51619.06,237663.36
628.62,51619.06,237663.36
628.62,51619.06,237663.36
628.62,51619.06,237663.36
628.62,51619.06,237663.36
628.88,51519.79,237705.22
628.88,51519.79,237705.22
628.88,51519.79,237705.22
628.88,51519.79,237705.22
628.88,51519.79,237705.22
628.88,51519.79,237705.22
628.88,51519.79,237705.22
628.88,51519.79,237705.22
628.88,51519.79,237705.22
628.88,51519.79,237705.22
628.88,51519.79,237705.22
628.88,51519.79,237705.22
628.88,51519.79,237705.22
628.88,51402.67,237754.64
628.88,51402.67,237754.64
628.88,51402.67,237754.64
628.88,51402.67,237754.64
628.88,51402.67,237754.64
628.88,51402.67,237754.64
628.88,51402.67,237754.64
628.88,51402.67,237754.64
628.88,51402.67,237754.64
628.88,51402.67,237754.64
628.88,51402.67,237754.64
628.88,51402.67,237754.64
628.88,51402.67,237754.64
628.88,51285.49,237804.05
628.88,51285.49,237804.05
628.88,51285.49,237804.05
628.88,51285.49,237804.05
628.88,51285.49,237804.05
628.88,51285.49,237804.05
628.88,51285.49,237804.05
628.88,51285.49,237804.05
628.88,51285.49,237804.05
628.88,51285.49,237804.05
628.88,51285.49,237804.05
628.88,51285.49,237804.05
629.11,51168.28,237853.51
629.11,51168.28,237853.51
629.11,51168.28,237853.51
629.11,51168.28,237853.51
629.11,51168.28,237853.51
629.11,51168.28,237853.51
629.11,51168.28,237853.51
629.11,51168.28,237853.51
629.11,51168.28,237853.51
629.11,51168.28,237853.51
629.11,51168.28,237853.51
629.11,51168.28,237853.51
629.11,51168.28,237853.51
629.11,51051.02,237902.96
629.11,51051.02,237902.96
629.11,51051.02,237902.96
629.11,51051.02,237902.96
629.11,51051.02,237902.96
629.11,51051.02,237902.96
629.11,51051.02,237902.96
629.11,51051.02,237902.96
629.11,51051.02,237902.96
629.11,51051.02,237902.96
629.11,51051.02,237902.96
629.11,51051.02,237902.96
629.11,51051.02,237902.96
629.11,50933.71,237952.46
629.11,50933.71,237952.46
629.11,50933.71,237952.46
629.11,50933.71,237952.46
629.11,50933.71,237952.46
629.11,50933.71,237952.46
629.11,50933.71,237952.46
629.11,50933.71,237952.46
629.11,50933.71,237952.46
629.11,50933.71,237952.46
629.11,50933.71,237952.46
629.11,50933.71,237952.46
629.11,50933.71,237952.46
629.11,50816.35,238001.95
629.11,50816.35,238001.95
629.11,50816.35,238001.95
629.11,50816.35,238001.95
629.11,50816.35,238001.95
629.11,50816.35,238001.95
629.11,50816.35,238001.95
629.11,50816.35,238001.95
629.11,50816.35,238001.95
629.11,50816.35,238001.95
629.11,50816.35,238001.95
629.11,50816.35,238001.95
629.11,50816.35,238001.95
629.43,50698.95,238051.49
629.43,50698.95,238051.49
629.43,50698.95,238051.49
629.43,50698.95,238051.49
629.43,50698.95,238051.49
629.43,50698.95,238051.49
629.43,50698.95,238051.49
629.43,50698.95,238051.49
629.43,50698.95,238051.49
629.43,50698.95,238051.49
629.43,50698.95,238051.49
629.43,50698.95,238051.49
629.43,50698.95,238051.49
629.43,50581.5,238101.06
629.43,50581.5,238101.06
629.43,50581.5,238101.06
629.43,50581.5,238101.06
629.43,50581.5,238101.06
629.43,50581.5,238101.06
629.43,50581.5,238101.06
629.43,50581.5,238101.06
629.43,50581.5,238101.06
629.43,50581.5,238101.06
629.43,50581.5,238101.06
629.43,50581.5,238101.06
629.43,50581.5,238101.06
629.43,50464.01,238150.64
629.43,50464.01,238150.64
629.43,50464.01,238150.64
629.43,50464.01,238150.64
629.43,50464.01,238150.64
629.43,50464.01,238150.64
629.43,50464.01,238150.64
629.43,50464.01,238150.64
629.43,50464.01,238150.64
629.43,50464.01,238150.64
629.43,50464.01,238150.64
629.43,50464.01,238150.64
629.43,50464.01,238150.64
629.43,50346.47,238200.21
629.43,50346.47,238200.21
629.43,50346.47,238200.21
629.43,50346.47,238200.21
629.43,50346.47,238200.21
629.43,50346.47,238200.21
629.43,50346.47,238200.21
629.43,50346.47,238200.21
629.43,50346.47,238200.21
629.43,50346.47,238200.21
629.43,50346.47,238200.21
629.43,50346.47,238200.21
629.43,50346.47,238200.21
629.75,50228.89,238249.83
629.75,50228.89,238249.83
629.75,50228.89,238249.83
629.75,50228.89,238249.83
629.75,50228.89,238249.83
629.75,50228.89,238249.83
629.75,50228.89,238249.83
629.75,50228.89,238249.83
629.75,50228.89,238249.83
629.75,50228.89,238249.83
629.75,50228.89,238249.83
629.75,50228.89,238249.83
629.75,50228.89,238249.83
629.75,50111.26,238299.48
629.75,50111.26,238299.48
629.75,50111.26,238299.48
629.75,50111.26,238299.48
629.75,50111.26,238299.48
629.75,50111.26,238299.48
629.75,50111.26,238299.48
629.75,50111.26,238299.48
629.75,50111.26,238299.48
629.75,50111.26,238299.48
629.75,50111.26,238299.48
629.75,50111.26,238299.48
629.75,50111.26,238299.48
629.75,49993.58,238349.18
629.75,49993.58,238349.18
629.75,49993.58,238349.18
629.75,49993.58,238349.18
629.75,49993.58,238349.18
629.75,49993.58,238349.18
629.75,49993.58,238349.18
629.75,49993.58,238349.18
629.75,49993.58,238349.18
629.75,49993.58,238349.18
629.75,49993.58,238349.18
629.75,49993.58,238349.18
629.75,49993.58,238349.18
629.75,49875.86,238398.87
629.75,49875.86,238398.87
629.75,49875.86,238398.87
629.75,49875.86,238398.87
629.75,49875.86,238398.87
629.75,49875.86,238398.87
629.75,49875.86,238398.87
629.75,49875.86,238398.87
629.75,49875.86,238398.87
629.75,49875.86,238398.87
629.75,49875.86,238398.87
629.75,49875.86,238398.87
630.07,49875.86,238448.56
630.07,49758.09,238448.56
630.07,49758.09,238448.56
630.07,49758.09,238448.56
630.07,49758.09,238448.56
630.07,49758.09,238448.56
630.07,49758.09,238448.56
630.07,49758.09,238448.56
630.07,49758.09,238448.56
630.07,49758.09,238448.56
630.07,49758.09,238448.56
630.07,49758.09,238448.56
630.07,49758.09,238448.56
630.07,49640.28,238498.3
630.07,49640.28,238498.3
630.07,49640.28,238498.3
630.07,49640.28,238498.3
630.07,49640.28,238498.3
630.07,49640.28,238498.3
630.07,49640.28,238498.3
630.07,49640.28,238498.3
630.07,49640.28,238498.3
630.07,49640.28,238498.3
630.07,49640.28,238498.3
630.07,49640.28,238498.3
630.07,49640.28,238498.3
630.07,49522.42,238548.07
630.07,49522.42,238548.07
630.07,49522.42,238548.07
630.07,49522.42,238548.07
630.07,49522.42,238548.07
630.07,49522.42,238548.07
630.07,49522.42,238548.07
630.07,49522.42,238548.07
630.07,49522.42,238548.07
630.07,49522.42,238548.07
630.07,49522.42,238548.07
630.07,49522.42,238548.07
630.07,49522.42,238548.07
630.07,49404.51,238597.85
630.07,49404.51,238597.85
630.07,49404.51,238597.85
630.07,49404.51,238597.85
630.07,49404.51,238597.85
630.07,49404.51,238597.85
630.07,49404.51,238597.85
630.07,49404.51,238597.85
630.07,49404.51,238597.85
630.07,49404.51,238597.85
630.07,49404.51,238597.85
630.07,49404.51,238597.85
630.07,49404.51,238597.85
630.39,49286.56,238647.66
630.39,49286.56,238647.66
630.39,49286.56,238647.66
630.39,49286.56,238647.66
630.39,49286.56,238647.66
630.39,49286.56,238647.66
630.39,49286.56,238647.66
630.39,49286.56,238647.66
630.39,49286.56,238647.66
630.39,49286.56,238647.66
630.39,49286.56,238647.66
630.39,49286.56,238647.66
630.39,49286.56,238647.66
630.39,49168.56,238697.52
630.39,49168.56,238697.52
630.39,49168.56,238697.52
630.39,49168.56,238697.52
630.39,49168.56,238697.52
630.39,49168.56,238697.52
630.39,49168.56,238697.52
630.39,49168.56,238697.52
630.39,49168.56,238697.52
630.39,49168.56,238697.52
630.39,49168.56,238697.52
630.39,49168.56,238697.52
630.39,49168.56,238697.52
630.39,49050.51,238747.37
630.39,49050.51,238747.37
630.39,49050.51,238747.37
630.39,49050.51,238747.37
630.39,49050.51,238747.37
630.39,49050.51,238747.37
630.39,49050.51,238747.37
630.39,49050.51,238747.37
630.39,49050.51,238747.37
630.39,49050.51,238747.37
630.39,49050.51,238747.37
630.39,49050.51,238747.37
630.39,49050.51,238747.37
630.39,48932.42,238797.23
630.39,48932.42,238797.23
630.39,48932.42,238797.23
630.39,48932.42,238797.23
630.39,48932.42,238797.23
630.39,48932.42,238797.23
630.39,48932.42,238797.23
630.39,48932.42,238797.23
630.39,48932.42,238797.23
630.39,48932.42,238797.23
630.39,48932.42,238797.23
630.39,48932.42,238797.23
630.39,48932.42,238797.23
630.71,48814.28,238847.12
630.71,48814.28,238847.12
630.71,48814.28,238847.12
630.71,48814.28,238847.12
630.71,48814.28,238847.12
630.71,48814.28,238847.12
630.71,48814.28,238847.12
630.71,48814.28,238847.12
630.71,48814.28,238847.12
630.71,48814.28,238847.12
630.71,48814.28,238847.12
630.71,48814.28,238847.12
630.71,48814.28,238847.12
630.71,48696.1,238897.05
630.71,48696.1,238897.05
630.71,48696.1,238897.05
630.71,48696.1,238897.05
630.71,48696.1,238897.05
630.71,48696.1,238897.05
630.71,48696.1,238897.05
630.71,48696.1,238897.05
630.71,48696.1,238897.05
630.71,48696.1,238897.05
630.71,48696.1,238897.05
630.71,48696.1,238897.05
630.71,48696.1,238897.05
630.71,48577.87,238946.99
630.71,48577.87,238946.99
630.71,48577.87,238946.99
630.71,48577.87,238946.99
630.71,48577.87,238946.99
630.71,48577.87,238946.99
630.71,48577.87,238946.99
630.71,48577.87,238946.99
630.71,48577.87,238946.99
630.71,48577.87,238946.99
630.71,48577.87,238946.99
630.71,48577.87,238946.99
630.71,48577.87,238946.99
630.71,48459.59,238996.96
630.71,48459.59,238996.96
630.71,48459.59,238996.96
630.71,48459.59,238996.96
630.71,48459.59,238996.96
630.71,48459.59,238996.96
630.71,48459.59,238996.96
630.71,48459.59,238996.96
630.71,48459.59,238996.96
630.71,48459.59,238996.96
630.71,48459.59,238996.96
630.71,48459.59,238996.96
631.03,48459.59,238996.96
631.03,48341.27,239046.98
631.03,48341.27,239046.98
631.03,48341.27,239046.98
631.03,48341.27,239046.98
631.03,48341.27,239046.98
631.03,48341.27,239046.98
631.03,48341.27,239046.98
631.03,48341.27,239046.98
631.03,48341.27,239046.98
631.03,48341.27,239046.98
631.03,48341.27,239046.98
631.03,48341.27,239046.98
631.03,48341.27,239096.99
631.03,48222.9,239096.99
631.03,48222.9,239096.99
631.03,48222.9,239096.99
631.03,48222.9,239096.99
631.03,48222.9,239096.99
631.03,48222.9,239096.99
631.03,48222.9,239096.99
631.03,48222.9,239096.99
631.03,48222.9,239096.99
631.03,48222.9,239096.99
631.03,48222.9,239096.99
631.03,48222.9,239096.99
631.03,48104.49,239147.05
631.03,48104.49,239147.05
631.03,48104.49,239147.05
631.03,48104.49,239147.05
631.03,48104.49,239147.05
631.03,48104.49,239147.05
631.03,48104.49,239147.05
631.03,48104.49,239147.05
631.03,48104.49,239147.05
631.03,48104.49,239147.05
631.03,48104.49,239147.05
631.03,48104.49,239147.05
631.03,48104.49,239147.05
631.03,47986.03,239197.1
631.03,47986.03,239197.1
631.03,47986.03,239197.1
631.03,47986.03,239197.1
631.03,47986.03,239197.1
631.03,47986.03,239197.1
631.03,47986.03,239197.1
631.03,47986.03,239197.1
631.03,47986.03,239197.1
631.03,47986.03,239197.1
631.03,47986.03,239197.1
631.03,47986.03,239197.1
631.03,47986.03,239197.1
631.35,47867.52,239247.19
631.35,47867.52,239247.19
631.35,47867.52,239247.19
631.35,47867.52,239247.19
631.35,47867.52,239247.19
631.35,47867.52,239247.19
631.35,47867.52,239247.19
631.35,47867.52,239247.19
631.35,47867.52,239247.19
631.35,47867.52,239247.19
631.35,47867.52,239247.19
631.35,47867.52,239247.19
631.35,47867.52,239247.19
631.35,47748.97,239297.29
631.35,47748.97,239297.29
631.35,47748.97,239297.29
631.35,47748.97,239297.29
631.35,47748.97,239297.29
631.35,47748.97,239297.29
631.35,47748.97,239297.29
631.35,47748.97,239297.29
631.35,47748.97,239297.29
631.35,47748.97,239297.29
631.35,47748.97,239297.29
631.35,47748.97,239297.29
631.35,47748.97,239297.29
631.35,47630.37,239347.42
631.35,47630.37,239347.42
631.35,47630.37,239347.42
631.35,47630.37,239347.42
631.35,47630.37,239347.42
631.35,47630.37,239347.42
631.35,47630.37,239347.42
631.35,47630.37,239347.42
631.35,47630.37,239347.42
631.35,47630.37,239347.42
631.35,47630.37,239347.42
631.35,47630.37,239347.42
631.35,47630.37,239347.42
631.35,47511.72,239397.6
631.35,47511.72,239397.6
631.35,47511.72,239397.6
631.35,47511.72,239397.6
631.35,47511.72,239397.6
631.35,47511.72,239397.6
631.35,47511.72,239397.6
631.35,47511.72,239397.6
631.35,47511.72,239397.6
631.35,47511.72,239397.6
631.35,47511.72,239397.6
631.35,47511.72,239397.6
631.35,47511.72,239397.6
631.67,47393.03,239447.77
631.67,47393.03,239447.77
631.67,47393.03,239447.77
631.67,47393.03,239447.77
631.67,47393.03,239447.77
631.67,47393.03,239447.77
631.67,47393.03,239447.77
631.67,47393.03,239447.77
631.67,47393.03,239447.77
631.67,47393.03,239447.77
631.67,47393.03,239447.77
631.67,47393.03,239447.77
631.67,47393.03,239447.77
631.67,47274.29,239497.98
631.67,47274.29,239497.98
631.67,47274.29,239497.98
631.67,47274.29,239497.98
631.67,47274.29,239497.98
631.67,47274.29,239497.98
631.67,47274.29,239497.98
631.67,47274.29,239497.98
631.67,47274.29,239497.98
631.67,47274.29,239497.98
631.67,47274.29,239497.98
631.67,47274.29,239497.98
631.67,47274.29,239497.98
631.67,47155.51,239548.2
631.67,47155.51,239548.2
631.67,47155.51,239548.2
631.67,47155.51,239548.2
631.67,47155.51,239548.2
631.67,47155.51,239548.2
631.67,47155.51,239548.2
631.67,47155.51,239548.2
631.67,47155.51,239548.2
631.67,47155.51,239548.2
631.67,47155.51,239548.2
631.67,47155.51,239548.2
631.67,47155.51,239548.2
631.67,47036.68,239598.45
631.67,47036.68,239598.45
631.67,47036.68,239598.45
631.67,47036.68,239598.45
631.67,47036.68,239598.45
631.67,47036.68,239598.45
631.67,47036.68,239598.45
631.67,47036.68,239598.45
631.67,47036.68,239598.45
631.67,47036.68,239598.45
631.67,47036.68,239598.45
631.67,47036.68,239598.45
631.99,47036.68,239598.45
631.99,46917.8,239648.71
631.99,46917.8,239648.71
631.99,46917.8,239648.71
631.99,46917.8,239648.71
631.99,46917.8,239648.71
631.99,46917.8,239648.71
631.99,46917.8,239648.71
631.99,46917.8,239648.71
631.99,46917.8,239648.71
631.99,46917.8,239648.71
631.99,46917.8,239648.71
631.99,46917.8,239648.71
631.99,46917.8,239648.71
631.99,46798.88,239699
631.99,46798.88,239699
631.99,46798.88,239699
631.99,46798.88,239699
631.99,46798.88,239699
631.99,46798.88,239699
631.99,46798.88,239699
631.99,46798.88,239699
631.99,46798.88,239699
631.99,46798.88,239699
631.99,46798.88,239699
631.99,46798.88,239699
631.99,46679.91,239749.33
631.99,46679.91,239749.33
631.99,46679.91,239749.33
631.99,46679.91,239749.33
631.99,46679.91,239749.33
631.99,46679.91,239749.33
631.99,46679.91,239749.33
631.99,46679.91,239749.33
631.99,46679.91,239749.33
631.99,46679.91,239749.33
631.99,46679.91,239749.33
631.99,46679.91,239749.33
631.99,46679.91,239749.33
631.99,46560.89,239799.67
631.99,46560.89,239799.67
631.99,46560.89,239799.67
631.99,46560.89,239799.67
631.99,46560.89,239799.67
631.99,46560.89,239799.67
631.99,46560.89,239799.67
631.99,46560.89,239799.67
631.99,46560.89,239799.67
631.99,46560.89,239799.67
631.99,46560.89,239799.67
631.99,46560.89,239799.67
631.99,46560.89,239799.67
632.31,46441.83,239850.04
632.31,46441.83,239850.04
632.31,46441.83,239850.04
632.31,46441.83,239850.04
632.31,46441.83,239850.04
632.31,46441.83,239850.04
632.31,46441.83,239850.04
632.31,46441.83,239850.04
632.31,46441.83,239850.04
632.31,46441.83,239850.04
632.31,46441.83,239850.04
632.31,46441.83,239850.04
632.31,46441.83,239850.04
632.31,46322.72,239900.45
632.31,46322.72,239900.45
632.31,46322.72,239900.45
632.31,46322.72,239900.45
632.31,46322.72,239900.45
632.31,46322.72,239900.45
632.31,46322.72,239900.45
632.31,46322.72,239900.45
632.31,46322.72,239900.45
632.31,46322.72,239900.45
632.31,46322.72,239900.45
632.31,46322.72,239900.45
632.31,46322.72,239900.45
632.31,46203.56,239950.87
632.31,46203.56,239950.87
632.31,46203.56,239950.87
632.31,46203.56,239950.87
632.31,46203.56,239950.87
632.31,46203.56,239950.87
632.31,46203.56,239950.87
632.31,46203.56,239950.87
632.31,46203.56,239950.87
632.31,46203.56,239950.87
632.31,46203.56,239950.87
632.31,46203.56,239950.87
632.31,46203.56,239950.87
632.31,46084.36,240001.32
632.31,46084.36,240001.32
632.31,46084.36,240001.32
632.31,46084.36,240001.32
632.31,46084.36,240001.32
632.31,46084.36,240001.32
632.31,46084.36,240001.32
632.31,46084.36,240001.32
632.31,46084.36,240001.32
632.31,46084.36,240001.32
632.31,46084.36,240001.32
632.31,46084.36,240001.32
632.31,46084.36,240001.32
632.63,45965.11,240051.77
632.63,45965.11,240051.77
632.63,45965.11,240051.77
632.63,45965.11,240051.77
632.63,45965.11,240051.77
632.63,45965.11,240051.77
632.63,45965.11,240051.77
632.63,45965.11,240051.77
632.63,45965.11,240051.77
632.63,45965.11,240051.77
632.63,45965.11,240051.77
632.63,45965.11,240051.77
632.63,45965.11,240051.77
632.63,45845.82,240102.27
632.63,45845.82,240102.27
632.63,45845.82,240102.27
632.63,45845.82,240102.27
632.63,45845.82,240102.27
632.63,45845.82,240102.27
632.63,45845.82,240102.27
632.63,45845.82,240102.27
632.63,45845.82,240102.27
632.63,45845.82,240102.27
632.63,45845.82,240102.27
632.63,45845.82,240102.27
632.63,45845.82,240102.27
632.63,45726.47,240152.76
632.63,45726.47,240152.76
632.63,45726.47,240152.76
632.63,45726.47,240152.76
632.63,45726.47,240152.76
632.63,45726.47,240152.76
632.63,45726.47,240152.76
632.63,45726.47,240152.76
632.63,45726.47,240152.76
632.63,45726.47,240152.76
632.63,45726.47,240152.76
632.63,45726.47,240152.76
632.63,45726.47,240152.76
632.63,45607.09,240203.3
632.63,45607.09,240203.3
632.63,45607.09,240203.3
632.63,45607.09,240203.3
632.63,45607.09,240203.3
632.63,45607.09,240203.3
632.63,45607.09,240203.3
632.63,45607.09,240203.3
632.63,45607.09,240203.3
632.63,45607.09,240203.3
632.63,45607.09,240203.3
632.63,45607.09,240203.3
632.63,45607.09,240203.3
632.95,45487.65,240253.87
632.95,45487.65,240253.87
632.95,45487.65,240253.87
632.95,45487.65,240253.87
632.95,45487.65,240253.87
632.95,45487.65,240253.87
632.95,45487.65,240253.87
632.95,45487.65,240253.87
632.95,45487.65,240253.87
632.95,45487.65,240253.87
632.95,45487.65,240253.87
632.95,45487.65,240253.87
632.95,45487.65,240253.87
632.95,45369.28,240303.96
632.95,45369.28,240303.96
632.95,45369.28,240303.96
632.95,45369.28,240303.96
632.95,45369.28,240303.96
632.95,45369.28,240303.96
632.95,45369.28,240303.96
632.95,45369.28,240303.96
632.95,45369.28,240303.96
632.95,45369.28,240303.96
632.95,45369.28,240303.96
632.95,45369.28,240303.96
632.95,45369.28,240303.96
632.95,45257.96,240351.1
632.95,45257.96,240351.1
632.95,45257.96,240351.1
632.95,45257.96,240351.1
632.95,45257.96,240351.1
632.95,45257.96,240351.1
632.95,45257.96,240351.1
632.95,45257.96,240351.1
632.95,45257.96,240351.1
632.95,45257.96,240351.1
632.95,45257.96,240351.1
632.95,45257.96,240351.1
632.95,45153.29,240395.44
632.95,45153.29,240395.44
632.95,45153.29,240395.44
632.95,45153.29,240395.44
632.95,45153.29,240395.44
632.95,45153.29,240395.44
632.95,45153.29,240395.44
632.95,45153.29,240395.44
632.95,45153.29,240395.44
632.95,45153.29,240395.44
632.95,45153.29,240395.44
632.95,45153.29,240395.44
632.95,45153.29,240395.44
632.95,45054.88,240437.11
632.95,45054.88,240437.11
632.95,45054.88,240437.11
632.95,45054.88,240437.11
632.95,45054.88,240437.11
632.95,45054.88,240437.11
632.95,45054.88,240437.11
632.95,45054.88,240437.11
632.95,45054.88,240437.11
632.95,45054.88,240437.11
632.95,45054.88,240437.11
632.95,45054.88,240437.11
632.95,45054.88,240437.11
633.32,44962.34,240476.3
633.32,44962.34,240476.3
633.32,44962.34,240476.3
633.32,44962.34,240476.3
633.32,44962.34,240476.3
633.32,44962.34,240476.3
633.32,44962.34,240476.3
633.32,44962.34,240476.3
633.32,44962.34,240476.3
633.32,44962.34,240476.3
633.32,44962.34,240476.3
633.32,44962.34,240476.3
633.32,44962.34,240476.3
633.32,44875.33,240513.13
633.32,44875.33,240513.13
633.32,44875.33,240513.13
633.32,44875.33,240513.13
633.32,44875.33,240513.13
633.32,44875.33,240513.13
633.32,44875.33,240513.13
633.32,44875.33,240513.13
633.32,44875.33,240513.13
633.32,44875.33,240513.13
633.32,44875.33,240513.13
633.32,44875.33,240513.13
633.32,44875.33,240513.13
633.32,44793.51,240547.8
633.32,44793.51,240547.8
633.32,44793.51,240547.8
633.32,44793.51,240547.8
633.32,44793.51,240547.8
633.32,44793.51,240547.8
633.32,44793.51,240547.8
633.32,44793.51,240547.8
633.32,44793.51,240547.8
633.32,44793.51,240547.8
633.32,44793.51,240547.8
633.32,44793.51,240547.8
633.32,44793.51,240547.8
633.32,44716.58,240580.36
633.32,44716.58,240580.36
633.32,44716.58,240580.36
633.32,44716.58,240580.36
633.32,44716.58,240580.36
633.32,44716.58,240580.36
633.32,44716.58,240580.36
633.32,44716.58,240580.36
633.32,44716.58,240580.36
633.32,44716.58,240580.36
633.32,44716.58,240580.36
633.32,44716.58,240580.36
633.32,44716.58,240580.36
633.55,44644.25,240611
633.55,44644.25,240611
633.55,44644.25,240611
633.55,44644.25,240611
633.55,44644.25,240611
633.55,44644.25,240611
633.55,44644.25,240611
633.55,44644.25,240611
633.55,44644.25,240611
633.55,44644.25,240611
633.55,44644.25,240611
633.55,44644.25,240611
633.55,44644.25,240611
633.55,44576.25,240639.8
633.55,44576.25,240639.8
633.55,44576.25,240639.8
633.55,44576.25,240639.8
633.55,44576.25,240639.8
633.55,44576.25,240639.8
633.55,44576.25,240639.8
633.55,44576.25,240639.8
633.55,44576.25,240639.8
633.55,44576.25,240639.8
633.55,44576.25,240639.8
633.55,44576.25,240639.8
633.55,44576.25,240639.8
633.55,44512.32,240666.92
633.55,44512.32,240666.92
633.55,44512.32,240666.92
633.55,44512.32,240666.92
633.55,44512.32,240666.92
633.55,44512.32,240666.92
633.55,44512.32,240666.92
633.55,44512.32,240666.92
633.55,44512.32,240666.92
633.55,44512.32,240666.92
633.55,44512.32,240666.92
633.55,44512.32,240666.92
633.55,44512.32,240666.92
633.55,44452.21,240692.37
633.55,44452.21,240692.37
633.55,44452.21,240692.37
633.55,44452.21,240692.37
633.55,44452.21,240692.37
633.55,44452.21,240692.37
633.55,44452.21,240692.37
633.55,44452.21,240692.37
633.55,44452.21,240692.37
633.55,44452.21,240692.37
633.55,44452.21,240692.37
633.55,44452.21,240692.37
633.55,44452.21,240692.37
633.55,44395.69,240716.3
633.55,44395.69,240716.3
633.55,44395.69,240716.3
633.55,44395.69,240716.3
633.55,44395.69,240716.3
633.55,44395.69,240716.3
633.55,44395.69,240716.3
633.55,44395.69,240716.3
633.55,44395.69,240716.3
633.55,44395.69,240716.3
633.55,44395.69,240716.3
633.55,44395.69,240716.3
633.76,44395.69,240716.3
633.76,44342.56,240738.83
633.76,44342.56,240738.83
633.76,44342.56,240738.83
633.76,44342.56,240738.83
633.76,44342.56,240738.83
633.76,44342.56,240738.83
633.76,44342.56,240738.83
633.76,44342.56,240738.83
633.76,44342.56,240738.83
633.76,44342.56,240738.83
633.76,44342.56,240738.83
633.76,44342.56,240738.83
633.76,44342.56,240760
633.76,44292.61,240760
633.76,44292.61,240760
633.76,44292.61,240760
633.76,44292.61,240760
633.76,44292.61,240760
633.76,44292.61,240760
633.76,44292.61,240760
633.76,44292.61,240760
633.76,44292.61,240760
633.76,44292.61,240760
633.76,44292.61,240760
633.76,44292.61,240760
633.76,44245.65,240779.9
633.76,44245.65,240779.9
633.76,44245.65,240779.9
633.76,44245.65,240779.9
633.76,44245.65,240779.9
633.76,44245.65,240779.9
633.76,44245.65,240779.9
633.76,44245.65,240779.9
633.76,44245.65,240779.9
633.76,44245.65,240779.9
633.76,44245.65,240779.9
633.76,44245.65,240779.9
633.76,44245.65,240779.9
633.76,44201.5,240798.59
633.76,44201.5,240798.59
633.76,44201.5,240798.59
633.76,44201.5,240798.59
633.76,44201.5,240798.59
633.76,44201.5,240798.59
633.76,44201.5,240798.59
633.76,44201.5,240798.59
633.76,44201.5,240798.59
633.76,44201.5,240798.59
633.76,44201.5,240798.59
633.76,44201.5,240798.59
633.76,44201.5,240798.59
633.76,44159.99,240816.21
633.76,44159.99,240816.21
633.76,44159.99,240816.21
633.76,44159.99,240816.21
633.76,44159.99,240816.21
633.76,44159.99,240816.21
633.76,44159.99,240816.21
633.76,44159.99,240816.21
633.76,44159.99,240816.21
633.76,44159.99,240816.21
633.76,44159.99,240816.21
633.76,44159.99,240816.21
633.76,44159.99,240816.21
633.92,44120.97,240832.71
633.92,44120.97,240832.71
633.92,44120.97,240832.71
633.92,44120.97,240832.71
633.92,44120.97,240832.71
633.92,44120.97,240832.71
633.92,44120.97,240832.71
633.92,44120.97,240832.71
633.92,44120.97,240832.71
633.92,44120.97,240832.71
633.92,44120.97,240832.71
633.92,44120.97,240832.71
633.92,44120.97,240832.71
633.92,44084.29,240848.29
633.92,44084.29,240848.29
633.92,44084.29,240848.29
633.92,44084.29,240848.29
633.92,44084.29,240848.29
633.92,44084.29,240848.29
633.92,44084.29,240848.29
633.92,44084.29,240848.29
633.92,44084.29,240848.29
633.92,44084.29,240848.29
633.92,44084.29,240848.29
633.92,44084.29,240848.29
633.92,44084.29,240848.29
633.92,44049.8,240862.91
633.92,44049.8,240862.91
633.92,44049.8,240862.91
633.92,44049.8,240862.91
633.92,44049.8,240862.91
633.92,44049.8,240862.91
633.92,44049.8,240862.91
633.92,44049.8,240862.91
633.92,44049.8,240862.91
633.92,44049.8,240862.91
633.92,44049.8,240862.91
633.92,44049.8,240862.91
633.92,44049.8,240862.91
633.92,44017.38,240876.61
633.92,44017.38,240876.61
633.92,44017.38,240876.61
633.92,44017.38,240876.61
633.92,44017.38,240876.61
633.92,44017.38,240876.61
633.92,44017.38,240876.61
633.92,44017.38,240876.61
633.92,44017.38,240876.61
633.92,44017.38,240876.61
633.92,44017.38,240876.61
633.92,44017.38,240876.61
633.92,44017.38,240876.61
634.01,43986.9,240889.55
634.01,43986.9,240889.55
634.01,43986.9,240889.55
634.01,43986.9,240889.55
634.01,43986.9,240889.55
634.01,43986.9,240889.55
634.01,43986.9,240889.55
634.01,43986.9,240889.55
634.01,43986.9,240889.55
634.01,43986.9,240889.55
634.01,43986.9,240889.55
634.01,43986.9,240889.55
634.01,43986.9,240889.55
634.01,43956.9,240902.26
634.01,43956.9,240902.26
634.01,43956.9,240902.26
634.01,43956.9,240902.26
634.01,43956.9,240902.26
634.01,43956.9,240902.26
634.01,43956.9,240902.26
634.01,43956.9,240902.26
634.01,43956.9,240902.26
634.01,43956.9,240902.26
634.01,43956.9,240902.26
634.01,43956.9,240902.26
634.01,43956.9,240902.26
634.01,43926.89,240915
634.01,43926.89,240915
634.01,43926.89,240915
