Time,Signal,Setpoint
1.96,-12.88,-10
1.96,-12.88,-10
1.96,-12.88,-10
1.98,-12.96,-10
1.98,-12.96,-10
1.98,-12.96,-10
1.98,-12.96,-10
1.98,-12.96,-10
1.98,-12.96,-10
2,-13.05,-10
2,-13.05,-10
2,-13.05,-10
2,-13.05,-10
2,-13.05,-10
2,-13.05,-10
2.02,-13.13,-10
2.02,-13.13,-10
2.02,-13.13,-10
2.02,-13.13,-10
2.02,-13.13,-10
2.02,-13.13,-10
2.04,-13.21,-10
2.04,-13.21,-10
2.04,-13.21,-10
2.04,-13.21,-10
2.04,-13.21,-10
2.06,-13.29,-10
2.06,-13.29,-10
2.06,-13.29,-10
2.06,-13.29,-10
2.06,-13.29,-10
2.06,-13.29,-10
2.08,-13.36,-10
2.08,-13.36,-10
2.08,-13.36,-10
2.08,-13.36,-10
2.08,-13.36,-10
2.08,-13.36,-10
2.1,-13.44,-10
2.1,-13.44,-10
2.1,-13.44,-10
2.1,-13.44,-10
2.1,-13.44,-10
2.12,-13.51,-10
2.12,-13.51,-10
2.12,-13.51,-10
2.12,-13.51,-10
2.12,-13.51,-10
2.12,-13.51,-10
2.14,-13.58,-10
2.14,-13.58,-10
2.14,-13.58,-10
2.14,-13.58,-10
2.14,-13.58,-10
2.14,-13.58,-10
2.16,-13.65,-10
2.16,-13.65,-10
2.16,-13.65,-10
2.16,-13.65,-10
2.16,-13.65,-10
2.18,-13.71,-10
2.18,-13.71,-10
2.18,-13.71,-10
2.18,-13.71,-10
2.18,-13.71,-10
2.18,-13.71,-10
2.2,-13.77,-10
2.2,-13.77,-10
2.2,-13.77,-10
2.2,-13.77,-10
2.2,-13.77,-10
2.2,-13.77,-10
2.22,-13.83,-10
2.22,-13.83,-10
2.22,-13.83,-10
2.22,-13.83,-10
2.22,-13.83,-10
2.24,-13.89,-10
2.24,-13.89,-10
2.24,-13.89,-10
2.24,-13.89,-10
2.24,-13.89,-10
2.24,-13.89,-10
2.26,-13.95,-10
2.26,-13.95,-10
2.26,-13.95,-10
2.26,-13.95,-10
2.26,-13.95,-10
2.26,-13.95,-10
2.28,-14,-10
2.28,-14,-10
2.28,-14,-10
2.28,-14,-10
2.28,-14,-10
2.28,-14.05,-10
2.3,-14.05,-10
2.3,-14.05,-10
2.3,-14.05,-10
2.3,-14.05,-10
2.3,-14.05,-10
2.32,-14.1,-10
2.32,-14.1,-10
2.32,-14.1,-10
2.32,-14.1,-10
2.32,-14.1,-10
2.32,-14.1,-10
2.34,-14.15,-10
2.34,-14.15,-10
2.34,-14.15,-10
2.34,-14.15,-10
2.34,-14.15,-10
2.34,-14.15,-10
2.36,-14.2,-10
2.36,-14.2,-10
2.36,-14.2,-10
2.36,-14.2,-10
2.36,-14.2,-10
2.38,-14.25,-10
2.38,-14.25,-10
2.38,-14.25,-10
2.38,-14.25,-10
2.38,-14.25,-10
2.38,-14.25,-10
2.4,-14.29,-10
2.4,-14.29,-10
2.4,-14.29,-10
2.4,-14.29,-10
2.4,-14.29,-10
2.4,-14.29,-10
2.42,-14.33,-10
2.42,-14.33,-10
2.42,-14.33,-10
2.42,-14.33,-10
2.42,-14.33,-10
2.44,-14.37,-10
2.44,-14.37,-10
2.44,-14.37,-10
2.44,-14.37,-10
2.44,-14.37,-10
2.44,-14.37,-10
2.46,-14.42,-10
2.46,-14.42,-10
2.46,-14.42,-10
2.46,-14.42,-10
2.46,-14.42,-10
2.46,-14.42,-10
2.48,-14.45,-10
2.48,-14.45,-10
2.48,-14.45,-10
2.48,-14.45,-10
2.48,-14.45,-10
2.5,-14.49,-10
2.5,-14.49,-10
2.5,-14.49,-10
2.5,-14.49,-10
2.5,-14.49,-10
2.5,-14.49,-10
2.52,-14.52,-10
2.52,-14.52,-10
2.52,-14.52,-10
2.52,-14.52,-10
2.52,-14.52,-10
2.52,-14.52,-10
2.54,-14.56,-10
2.54,-14.56,-10
2.54,-14.56,-10
2.54,-14.56,-10
2.54,-14.56,-10
2.56,-14.59,-10
2.56,-14.59,-10
2.56,-14.59,-10
2.56,-14.59,-10
2.56,-14.59,-10
2.56,-14.59,-10
2.58,-14.62,-10
2.58,-14.62,-10
2.58,-14.62,-10
2.58,-14.62,-10
2.58,-14.62,-10
2.58,-14.62,-10
2.6,-14.65,-10
2.6,-14.65,-10
2.6,-14.65,-10
2.6,-14.65,-10
2.6,-14.65,-10
2.6,-14.65,-10
2.62,-14.68,-10
2.62,-14.68,-10
2.62,-14.68,-10
2.62,-14.68,-10
2.62,-14.68,-10
2.64,-14.71,-10
2.64,-14.71,-10
2.64,-14.71,-10
2.64,-14.71,-10
2.64,-14.71,-10
2.64,-14.71,-10
2.66,-14.73,-10
2.66,-14.73,-10
2.66,-14.73,-10
2.66,-14.73,-10
2.66,-14.73,-10
2.66,-14.73,-10
2.68,-14.76,-10
2.68,-14.76,-10
2.68,-14.76,-10
2.68,-14.76,-10
2.68,-14.76,-10
2.7,-14.78,-10
2.7,-14.78,-10
2.7,-14.78,-10
2.7,-14.78,-10
2.7,-14.78,-10
2.7,-14.78,-10
2.72,-14.81,-10
2.72,-14.81,-10
