Time,Altitude,Setpoint
1985299.89,57.24,50
1985299.89,57.24,50
1985299.89,57.24,50
1985299.91,57.38,50
1985299.91,57.38,50
1985299.91,57.38,50
1985299.91,57.38,50
1985299.91,57.38,50
1985299.91,57.38,50
1985299.91,57.38,50
1985299.93,57.51,50
1985299.93,57.51,50
1985299.93,57.51,50
1985299.93,57.51,50
1985299.93,57.51,50
1985299.93,57.51,50
1985299.93,57.51,50
1985299.95,57.64,50
1985299.95,57.64,50
1985299.95,57.64,50
1985299.95,57.64,50
1985299.95,57.64,50
1985299.95,57.64,50
1985299.95,57.64,50
1985299.97,57.77,50
1985299.97,57.77,50
1985299.97,57.77,50
1985299.97,57.77,50
1985299.97,57.77,50
1985299.97,57.77,50
1985299.97,57.77,50
1985299.99,57.9,50
1985299.99,57.9,50
1985299.99,57.9,50
1985299.99,57.9,50
1985299.99,57.9,50
1985299.99,57.9,50
1985299.99,57.9,50
1985300.01,58.02,50
1985300.01,58.02,50
1985300.01,58.02,50
1985300.01,58.02,50
1985300.01,58.02,50
1985300.01,58.02,50
1985300.01,58.02,50
1985300.03,58.13,50
1985300.03,58.13,50
1985300.03,58.13,50
1985300.03,58.13,50
1985300.03,58.13,50
1985300.03,58.13,50
1985300.03,58.13,50
1985300.05,58.25,50
1985300.05,58.25,50
1985300.05,58.25,50
1985300.05,58.25,50
1985300.05,58.25,50
1985300.05,58.25,50
1985300.05,58.25,50
1985300.07,58.36,50
1985300.07,58.36,50
1985300.07,58.36,50
1985300.07,58.36,50
1985300.07,58.36,50
1985300.07,58.36,50
1985300.07,58.36,50
1985300.09,58.46,50
1985300.09,58.46,50
1985300.09,58.46,50
1985300.09,58.46,50
1985300.09,58.46,50
1985300.09,58.46,50
1985300.09,58.46,50
1985300.11,58.57,50
1985300.11,58.57,50
1985300.11,58.57,50
1985300.11,58.57,50
1985300.11,58.57,50
1985300.11,58.57,50
1985300.11,58.57,50
1985300.13,58.67,50
1985300.13,58.67,50
1985300.13,58.67,50
1985300.13,58.67,50
1985300.13,58.67,50
1985300.13,58.67,50
1985300.13,58.67,50
1985300.15,58.76,50
1985300.15,58.76,50
1985300.15,58.76,50
1985300.15,58.76,50
1985300.15,58.76,50
1985300.15,58.76,50
1985300.15,58.76,50
1985300.17,58.86,50
1985300.17,58.86,50
1985300.17,58.86,50
1985300.17,58.86,50
1985300.17,58.86,50
1985300.17,58.86,50
1985300.17,58.86,50
1985300.19,58.95,50
1985300.19,58.95,50
1985300.19,58.95,50
1985300.19,58.95,50
1985300.19,58.95,50
1985300.19,58.95,50
1985300.19,58.95,50
1985300.21,59.03,50
1985300.21,59.03,50
1985300.21,59.03,50
1985300.21,59.03,50
1985300.21,59.03,50
1985300.21,59.03,50
1985300.21,59.03,50
1985300.23,59.12,50
1985300.23,59.12,50
1985300.23,59.12,50
1985300.23,59.12,50
1985300.23,59.12,50
1985300.23,59.12,50
1985300.23,59.12,50
1985300.25,59.2,50
1985300.25,59.2,50
1985300.25,59.2,50
1985300.25,59.2,50
1985300.25,59.2,50
1985300.25,59.2,50
1985300.25,59.2,50
1985300.27,59.27,50
1985300.27,59.27,50
1985300.27,59.27,50
1985300.27,59.27,50
1985300.27,59.27,50
1985300.27,59.27,50
1985300.27,59.27,50
1985300.29,59.35,50
1985300.29,59.35,50
1985300.29,59.35,50
1985300.29,59.35,50
1985300.29,59.35,50
1985300.29,59.35,50
1985300.29,59.35,50
1985300.31,59.42,50
1985300.31,59.42,50
1985300.31,59.42,50
1985300.31,59.42,50
1985300.31,59.42,50
1985300.31,59.42,50
1985300.31,59.42,50
1985300.33,59.48,50
1985300.33,59.48,50
1985300.33,59.48,50
1985300.33,59.48,50
1985300.33,59.48,50
1985300.33,59.48,50
1985300.33,59.48,50
1985300.35,59.55,50
1985300.35,59.55,50
1985300.35,59.55,50
1985300.35,59.55,50
1985300.35,59.55,50
1985300.35,59.55,50
1985300.35,59.55,50
1985300.37,59.61,50
1985300.37,59.61,50
1985300.37,59.61,50
1985300.37,59.61,50
1985300.37,59.61,50
1985300.37,59.61,50
1985300.37,59.61,50
1985300.39,59.66,50
1985300.39,59.66,50
1985300.39,59.66,50
1985300.39,59.66,50
1985300.39,59.66,50
1985300.39,59.66,50
1985300.39,59.66,50
1985300.41,59.71,50
1985300.41,59.71,50
1985300.41,59.71,50
1985300.41,59.71,50
1985300.41,59.71,50
1985300.41,59.71,50
1985300.41,59.71,50
1985300.43,59.76,50
1985300.43,59.76,50
1985300.43,59.76,50
1985300.43,59.76,50
1985300.43,59.76,50
1985300.43,59.76,50
1985300.43,59.76,50
1985300.45,59.81,50
1985300.45,59.81,50
1985300.45,59.81,50
1985300.45,59.81,50
1985300.45,59.81,50
1985300.45,59.81,50
1985300.45,59.81,50
1985300.47,59.85,50
1985300.47,59.85,50
1985300.47,59.85,50
1985300.47,59.85,50
1985300.47,59.85,50
1985300.47,59.85,50
1985300.47,59.85,50
1985300.49,59.89,50
1985300.49,59.89,50
1985300.49,59.89,50
1985300.49,59.89,50
1985300.49,59.89,50
1985300.49,59.89,50
1985300.49,59.89,50
1985300.51,59.93,50
1985300.51,59.93,50
1985300.51,59.93,50
1985300.51,59.93,50
1985300.51,59.93,50
1985300.51,59.93,50
1985300.51,59.93,50
1985300.53,59.96,50
1985300.53,59.96,50
1985300.53,59.96,50
1985300.53,59.96,50
1985300.53,59.96,50
1985300.53,59.96,50
1985300.53,59.96,50
1985300.55,59.99,50
1985300.55,59.99,50
1985300.55,59.99,50
1985300.55,59.99,50
1985300.55,59.99,50
1985300.55,59.99,50
1985300.55,59.99,50
1985300.57,60.02,50
1985300.57,60.02,50
1985300.57,60.02,50
1985300.57,60.02,50
1985300.57,60.02,50
1985300.57,60.02,50
1985300.57,60.02,50
1985300.59,60.04,50
1985300.59,60.04,50
1985300.59,60.04,50
1985300.59,60.04,50
1985300.59,60.04,50
1985300.59,60.04,50
1985300.59,60.04,50
1985300.61,60.06,50
1985300.61,60.06,50
1985300.61,60.06,50
1985300.61,60.06,50
1985300.61,60.06,50
1985300.61,60.06,50
1985300.61,60.06,50
1985300.63,60.08,50
1985300.63,60.08,50
1985300.63,60.08,50
1985300.63,60.08,50
1985300.63,60.08,50
1985300.63,60.08,50
1985300.63,60.08,50
1985300.65,60.09,50
1985300.65,60.09,50
1985300.65,60.09,50
1985300.65,60.09,50
1985300.65,60.09,50
1985300.65,60.09,50
1985300.65,60.09,50
1985300.67,60.1,50
1985300.67,60.1,50
1985300.67,60.1,50
1985300.67,60.1,50
1985300.67,60.1,50
1985300.67,60.1,50
1985300.67,60.1,50
1985300.69,60.11,50
1985300.69,60.11,50
1985300.69,60.11,50
1985300.69,60.11,50
1985300.69,60.11,50
1985300.69,60.11,50
1985300.69,60.11,50
1985300.71,60.11,50
1985300.71,60.11,50
1985300.71,60.11,50
1985300.71,60.11,50
1985300.71,60.11,50
1985300.71,60.11,50
1985300.71,60.11,50
1985300.73,60.12,50
1985300.73,60.12,50
1985300.73,60.12,50
1985300.73,60.12,50
1985300.73,60.12,50
1985300.73,60.12,50
1985300.73,60.12,50
1985300.75,60.11,50
1985300.75,60.11,50
1985300.75,60.11,50
1985300.75,60.11,50
1985300.75,60.11,50
1985300.75,60.11,50
1985300.75,60.11,50
1985300.77,60.11,50
1985300.77,60.11,50
1985300.77,60.11,50
1985300.77,60.11,50
1985300.77,60.11,50
1985300.77,60.11,50
1985300.77,60.11,50
1985300.79,60.1,50
1985300.79,60.1,50
1985300.79,60.1,50
1985300.79,60.1,50
1985300.79,60.1,50
1985300.79,60.1,50
1985300.79,60.1,50
1985300.81,60.09,50
1985300.81,60.09,50
1985300.81,60.09,50
1985300.81,60.09,50
1985300.81,60.09,50
1985300.81,60.09,50
1985300.81,60.09,50
1985300.83,60.08,50
1985300.83,60.08,50
1985300.83,60.08,50
1985300.83,60.08,50
1985300.83,60.08,50
1985300.83,60.08,50
1985300.83,60.08,50
1985300.85,60.06,50
1985300.85,60.06,50
1985300.85,60.06,50
1985300.85,60.06,50
1985300.85,60.06,50
1985300.85,60.06,50
1985300.85,60.06,50
1985300.87,60.04,50
1985300.87,60.04,50
1985300.87,60.04,50
1985300.87,60.04,50
1985300.87,60.04,50
1985300.87,60.04,50
1985300.87,60.04,50
1985300.89,60.01,50
1985300.89,60.01,50
1985300.89,60.01,50
1985300.89,60.01,50
1985300.89,60.01,50
1985300.89,60.01,50
1985300.89,60.01,50
1985300.91,59.99,50
1985300.91,59.99,50
1985300.91,59.99,50
1985300.91,59.99,50
1985300.91,59.99,50
1985300.91,59.99,50
1985300.91,59.99,50
1985300.93,59.96,50
1985300.93,59.96,50
1985300.93,59.96,50
1985300.93,59.96,50
1985300.93,59.96,50
1985300.93,59.96,50
1985300.93,59.96,50
1985300.95,59.93,50
1985300.95,59.93,50
1985300.95,59.93,50
1985300.95,59.93,50
1985300.95,59.93,50
1985300.95,59.93,50
1985300.95,59.93,50
1985300.97,59.89,50
1985300.97,59.89,50
1985300.97,59.89,50
1985300.97,59.89,50
1985300.97,59.89,50
1985300.97,59.89,50
1985300.97,59.89,50
1985300.99,59.85,50
1985300.99,59.85,50
1985300.99,59.85,50
1985300.99,59.85,50
1985300.99,59.85,50
1985300.99,59.85,50
1985300.99,59.85,50
1985301.01,59.81,50
1985301.01,59.81,50
1985301.01,59.81,50
1985301.01,59.81,50
1985301.01,59.81,50
1985301.01,59.81,50
1985301.01,59.81,50
1985301.03,59.77,50
1985301.03,59.77,50
1985301.03,59.77,50
1985301.03,59.77,50
1985301.03,59.77,50
1985301.03,59.77,50
1985301.03,59.77,50
1985301.05,59.72,50
1985301.05,59.72,50
1985301.05,59.72,50
1985301.05,59.72,50
1985301.05,59.72,50
1985301.05,59.72,50
1985301.05,59.72,50
1985301.07,59.68,50
1985301.07,59.68,50
1985301.07,59.68,50
1985301.07,59.68,50
1985301.07,59.68,50
1985301.07,59.68,50
1985301.07,59.68,50
1985301.09,59.62,50
1985301.09,59.62,50
1985301.09,59.62,50
1985301.09,59.62,50
1985301.09,59.62,50
1985301.09,59.62,50
1985301.09,59.62,50
1985301.11,59.57,50
1985301.11,59.57,50
1985301.11,59.57,50
1985301.11,59.57,50
1985301.11,59.57,50
1985301.11,59.57,50
1985301.11,59.57,50
1985301.13,59.51,50
1985301.13,59.51,50
1985301.13,59.51,50
1985301.13,59.51,50
1985301.13,59.51,50
1985301.13,59.51,50
1985301.13,59.51,50
1985301.15,59.45,50
1985301.15,59.45,50
1985301.15,59.45,50
1985301.15,59.45,50
1985301.15,59.45,50
1985301.15,59.45,50
1985301.15,59.45,50
1985301.17,59.39,50
1985301.17,59.39,50
1985301.17,59.39,50
1985301.17,59.39,50
1985301.17,59.39,50
1985301.17,59.39,50
1985301.17,59.39,50
1985301.19,59.33,50
1985301.19,59.33,50
1985301.19,59.33,50
1985301.19,59.33,50
1985301.19,59.33,50
1985301.19,59.33,50
1985301.19,59.33,50
1985301.21,59.26,50
1985301.21,59.26,50
1985301.21,59.26,50
1985301.21,59.26,50
1985301.21,59.26,50
1985301.21,59.26,50
1985301.21,59.26,50
1985301.23,59.19,50
1985301.23,59.19,50
1985301.23,59.19,50
1985301.23,59.19,50
1985301.23,59.19,50
1985301.23,59.19,50
1985301.23,59.19,50
1985301.25,59.12,50
1985301.25,59.12,50
1985301.25,59.12,50
1985301.25,59.12,50
1985301.25,59.12,50
1985301.25,59.12,50
1985301.25,59.12,50
1985301.27,59.04,50
1985301.27,59.04,50
1985301.27,59.04,50
1985301.27,59.04,50
1985301.27,59.04,50
1985301.27,59.04,50
1985301.27,59.04,50
1985301.29,58.97,50
1985301.29,58.97,50
1985301.29,58.97,50
1985301.29,58.97,50
1985301.29,58.97,50
1985301.29,58.97,50
1985301.29,58.97,50
1985301.31,58.89,50
1985301.31,58.89,50
1985301.31,58.89,50
1985301.31,58.89,50
1985301.31,58.89,50
1985301.31,58.89,50
1985301.31,58.89,50
1985301.33,58.8,50
1985301.33,58.8,50
1985301.33,58.8,50
1985301.33,58.8,50
1985301.33,58.8,50
1985301.33,58.8,50
1985301.33,58.8,50
1985301.35,58.72,50
1985301.35,58.72,50
1985301.35,58.72,50
1985301.35,58.72,50
1985301.35,58.72,50
1985301.35,58.72,50
1985301.35,58.72,50
1985301.37,58.63,50
1985301.37,58.63,50
1985301.37,58.63,50
1985301.37,58.63,50
1985301.37,58.63,50
1985301.37,58.63,50
1985301.37,58.63,50
1985301.39,58.55,50
1985301.39,58.55,50
1985301.39,58.55,50
1985301.39,58.55,50
1985301.39,58.55,50
1985301.39,58.55,50
1985301.39,58.55,50
1985301.41,58.45,50
1985301.41,58.45,50
1985301.41,58.45,50
1985301.41,58.45,50
1985301.41,58.45,50
1985301.41,58.45,50
1985301.41,58.45,50
1985301.43,58.36,50
1985301.43,58.36,50
1985301.43,58.36,50
1985301.43,58.36,50
1985301.43,58.36,50
1985301.43,58.36,50
1985301.43,58.36,50
1985301.45,58.27,50
1985301.45,58.27,50
1985301.45,58.27,50
1985301.45,58.27,50
1985301.45,58.27,50
1985301.45,58.27,50
1985301.45,58.27,50
1985301.47,58.17,50
1985301.47,58.17,50
1985301.47,58.17,50
1985301.47,58.17,50
1985301.47,58.17,50
1985301.47,58.17,50
1985301.47,58.17,50
1985301.49,58.07,50
1985301.49,58.07,50
1985301.49,58.07,50
1985301.49,58.07,50
1985301.49,58.07,50
1985301.49,58.07,50
1985301.49,58.07,50
1985301.51,57.97,50
1985301.51,57.97,50
1985301.51,57.97,50
1985301.51,57.97,50
1985301.51,57.97,50
1985301.51,57.97,50
1985301.51,57.97,50
1985301.53,57.86,50
1985301.53,57.86,50
1985301.53,57.86,50
1985301.53,57.86,50
1985301.53,57.86,50
1985301.53,57.86,50
1985301.53,57.86,50
1985301.55,57.76,50
1985301.55,57.76,50
1985301.55,57.76,50
1985301.55,57.76,50
1985301.55,57.76,50
1985301.55,57.76,50
1985301.55,57.76,50
1985301.57,57.65,50
1985301.57,57.65,50
1985301.57,57.65,50
1985301.57,57.65,50
1985301.57,57.65,50
1985301.57,57.65,50
1985301.57,57.65,50
1985301.59,57.54,50
1985301.59,57.54,50
1985301.59,57.54,50
1985301.59,57.54,50
1985301.59,57.54,50
1985301.59,57.54,50
1985301.59,57.54,50
1985301.61,57.43,50
1985301.61,57.43,50
1985301.61,57.43,50
1985301.61,57.43,50
1985301.61,57.43,50
1985301.61,57.43,50
1985301.61,57.43,50
1985301.63,57.32,50
1985301.63,57.32,50
1985301.63,57.32,50
1985301.63,57.32,50
1985301.63,57.32,50
1985301.63,57.32,50
1985301.63,57.32,50
1985301.65,57.2,50
1985301.65,57.2,50
1985301.65,57.2,50
1985301.65,57.2,50
1985301.65,57.2,50
1985301.65,57.2,50
1985301.65,57.2,50
1985301.67,57.09,50
1985301.67,57.09,50
1985301.67,57.09,50
1985301.67,57.09,50
1985301.67,57.09,50
1985301.67,57.09,50
1985301.67,57.09,50
1985301.69,56.97,50
1985301.69,56.97,50
1985301.69,56.97,50
1985301.69,56.97,50
1985301.69,56.97,50
1985301.69,56.97,50
1985301.69,56.97,50
1985301.71,56.85,50
1985301.71,56.85,50
1985301.71,56.85,50
1985301.71,56.85,50
1985301.71,56.85,50
1985301.71,56.85,50
1985301.71,56.85,50
1985301.73,56.73,50
1985301.73,56.73,50
1985301.73,56.73,50
1985301.73,56.73,50
1985301.73,56.73,50
1985301.73,56.73,50
1985301.73,56.73,50
1985301.75,56.6,50
1985301.75,56.6,50
1985301.75,56.6,50
1985301.75,56.6,50
1985301.75,56.6,50
1985301.75,56.6,50
1985301.75,56.6,50
1985301.77,56.48,50
1985301.77,56.48,50
1985301.77,56.48,50
1985301.77,56.48,50
1985301.77,56.48,50
1985301.77,56.48,50
1985301.77,56.48,50
1985301.79,56.35,50
1985301.79,56.35,50
1985301.79,56.35,50
1985301.79,56.35,50
1985301.79,56.35,50
1985301.79,56.35,50
1985301.79,56.35,50
1985301.81,56.22,50
1985301.81,56.22,50
1985301.81,56.22,50
1985301.81,56.22,50
1985301.81,56.22,50
1985301.81,56.22,50
1985301.81,56.22,50
1985301.83,56.09,50
1985301.83,56.09,50
1985301.83,56.09,50
1985301.83,56.09,50
1985301.83,56.09,50
1985301.83,56.09,50
1985301.83,56.09,50
1985301.85,55.96,50
1985301.85,55.96,50
1985301.85,55.96,50
1985301.85,55.96,50
1985301.85,55.96,50
1985301.85,55.96,50
1985301.85,55.96,50
1985301.87,55.83,50
1985301.87,55.83,50
1985301.87,55.83,50
1985301.87,55.83,50
1985301.87,55.83,50
1985301.87,55.83,50
1985301.87,55.83,50
1985301.89,55.83,50
1985301.89,55.7,50
1985301.89,55.7,50
1985301.89,55.7,50
1985301.89,55.7,50
1985301.89,55.7,50
1985301.89,55.7,50
1985301.91,55.7,50
1985301.91,55.56,50
1985301.91,55.56,50
1985301.91,55.56,50
1985301.91,55.56,50
1985301.91,55.56,50
1985301.91,55.56,50
1985301.93,55.56,50
1985301.93,55.43,50
1985301.93,55.43,50
1985301.93,55.43,50
1985301.93,55.43,50
1985301.93,55.43,50
1985301.93,55.43,50
1985301.95,55.43,50
1985301.95,55.29,50
1985301.95,55.29,50
1985301.95,55.29,50
1985301.95,55.29,50
1985301.95,55.29,50
1985301.95,55.29,50
1985301.97,55.29,50
1985301.97,55.15,50
1985301.97,55.15,50
1985301.97,55.15,50
1985301.97,55.15,50
1985301.97,55.15,50
1985301.97,55.15,50
1985301.99,55.15,50
1985301.99,55.01,50
1985301.99,55.01,50
1985301.99,55.01,50
1985301.99,55.01,50
1985301.99,55.01,50
1985301.99,55.01,50
1985301.99,55.01,50
1985302.01,54.87,50
1985302.01,54.87,50
1985302.01,54.87,50
1985302.01,54.87,50
1985302.01,54.87,50
1985302.01,54.87,50
1985302.01,54.87,50
1985302.03,54.73,50
1985302.03,54.73,50
1985302.03,54.73,50
1985302.03,54.73,50
1985302.03,54.73,50
1985302.03,54.73,50
1985302.03,54.73,50
1985302.05,54.59,50
1985302.05,54.59,50
1985302.05,54.59,50
1985302.05,54.59,50
1985302.05,54.59,50
1985302.05,54.59,50
1985302.05,54.59,50
1985302.07,54.44,50
1985302.07,54.44,50
1985302.07,54.44,50
1985302.07,54.44,50
1985302.07,54.44,50
1985302.07,54.44,50
1985302.07,54.44,50
1985302.09,54.3,50
1985302.09,54.3,50
1985302.09,54.3,50
1985302.09,54.3,50
1985302.09,54.3,50
1985302.09,54.3,50
1985302.09,54.3,50
1985302.11,54.15,50
1985302.11,54.15,50
1985302.11,54.15,50
1985302.11,54.15,50
1985302.11,54.15,50
1985302.11,54.15,50
1985302.11,54.15,50
1985302.13,54.01,50
1985302.13,54.01,50
1985302.13,54.01,50
1985302.13,54.01,50
1985302.13,54.01,50
1985302.13,54.01,50
1985302.13,54.01,50
1985302.15,53.86,50
1985302.15,53.86,50
1985302.15,53.86,50
1985302.15,53.86,50
1985302.15,53.86,50
1985302.15,53.86,50
1985302.15,53.86,50
1985302.17,53.71,50
1985302.17,53.71,50
1985302.17,53.71,50
1985302.17,53.71,50
1985302.17,53.71,50
1985302.17,53.71,50
1985302.17,53.71,50
1985302.19,53.56,50
1985302.19,53.56,50
1985302.19,53.56,50
1985302.19,53.56,50
1985302.19,53.56,50
1985302.19,53.56,50
1985302.19,53.56,50
1985302.21,53.41,50
1985302.21,53.41,50
1985302.21,53.41,50
1985302.21,53.41,50
1985302.21,53.41,50
1985302.21,53.41,50
1985302.21,53.41,50
1985302.23,53.26,50
1985302.23,53.26,50
1985302.23,53.26,50
1985302.23,53.26,50
1985302.23,53.26,50
1985302.23,53.26,50
1985302.23,53.26,50
1985302.25,53.11,50
1985302.25,53.11,50
1985302.25,53.11,50
1985302.25,53.11,50
1985302.25,53.11,50
1985302.25,53.11,50
1985302.25,53.11,50
1985302.27,52.96,50
1985302.27,52.96,50
1985302.27,52.96,50
1985302.27,52.96,50
1985302.27,52.96,50
1985302.27,52.96,50
1985302.27,52.96,50
1985302.29,52.81,50
1985302.29,52.81,50
1985302.29,52.81,50
1985302.29,52.81,50
1985302.29,52.81,50
1985302.29,52.81,50
1985302.29,52.81,50
1985302.31,52.66,50
1985302.31,52.66,50
1985302.31,52.66,50
1985302.31,52.66,50
1985302.31,52.66,50
1985302.31,52.66,50
1985302.31,52.66,50
1985302.33,52.5,50
1985302.33,52.5,50
1985302.33,52.5,50
1985302.33,52.5,50
1985302.33,52.5,50
1985302.33,52.5,50
1985302.33,52.5,50
1985302.35,52.35,50
1985302.35,52.35,50
1985302.35,52.35,50
1985302.35,52.35,50
1985302.35,52.35,50
1985302.35,52.35,50
1985302.35,52.35,50
1985302.37,52.2,50
1985302.37,52.2,50
1985302.37,52.2,50
1985302.37,52.2,50
1985302.37,52.2,50
1985302.37,52.2,50
1985302.37,52.2,50
1985302.39,52.04,50
1985302.39,52.04,50
1985302.39,52.04,50
1985302.39,52.04,50
1985302.39,52.04,50
1985302.39,52.04,50
1985302.39,52.04,50
1985302.41,51.89,50
1985302.41,51.89,50
1985302.41,51.89,50
1985302.41,51.89,50
1985302.41,51.89,50
1985302.41,51.89,50
1985302.41,51.89,50
1985302.43,51.73,50
1985302.43,51.73,50
1985302.43,51.73,50
1985302.43,51.73,50
1985302.43,51.73,50
1985302.43,51.73,50
1985302.43,51.73,50
1985302.45,51.58,50
1985302.45,51.58,50
1985302.45,51.58,50
1985302.45,51.58,50
1985302.45,51.58,50
1985302.45,51.58,50
1985302.45,51.58,50
1985302.47,51.42,50
1985302.47,51.42,50
1985302.47,51.42,50
1985302.47,51.42,50
1985302.47,51.42,50
1985302.47,51.42,50
1985302.47,51.42,50
1985302.49,51.27,50
1985302.49,51.27,50
1985302.49,51.27,50
1985302.49,51.27,50
1985302.49,51.27,50
1985302.49,51.27,50
1985302.49,51.27,50
1985302.51,51.11,50
1985302.51,51.11,50
1985302.51,51.11,50
1985302.51,51.11,50
1985302.51,51.11,50
1985302.51,51.11,50
1985302.51,51.11,50
1985302.53,50.96,50
1985302.53,50.96,50
1985302.53,50.96,50
1985302.53,50.96,50
1985302.53,50.96,50
1985302.53,50.96,50
1985302.53,50.96,50
1985302.55,50.8,50
1985302.55,50.8,50
1985302.55,50.8,50
1985302.55,50.8,50
1985302.55,50.8,50
1985302.55,50.8,50
1985302.55,50.8,50
1985302.57,50.64,50
1985302.57,50.64,50
1985302.57,50.64,50
1985302.57,50.64,50
1985302.57,50.64,50
1985302.57,50.64,50
1985302.57,50.64,50
1985302.59,50.49,50
1985302.59,50.49,50
1985302.59,50.49,50
1985302.59,50.49,50
1985302.59,50.49,50
1985302.59,50.49,50
1985302.59,50.49,50
1985302.61,50.33,50
1985302.61,50.33,50
1985302.61,50.33,50
1985302.61,50.33,50
1985302.61,50.33,50
1985302.61,50.33,50
1985302.61,50.33,50
1985302.63,50.18,50
1985302.63,50.18,50
1985302.63,50.18,50
1985302.63,50.18,50
1985302.63,50.18,50
1985302.63,50.18,50
1985302.63,50.18,50
1985302.65,50.02,50
1985302.65,50.02,50
1985302.65,50.02,50
1985302.65,50.02,50
1985302.65,50.02,50
1985302.65,50.02,50
1985302.65,50.02,50
1985302.67,49.87,50
1985302.67,49.87,50
1985302.67,49.87,50
1985302.67,49.87,50
1985302.67,49.87,50
1985302.67,49.87,50
1985302.67,49.87,50
1985302.69,49.71,50
1985302.69,49.71,50
1985302.69,49.71,50
1985302.69,49.71,50
1985302.69,49.71,50
1985302.69,49.71,50
1985302.69,49.71,50
1985302.71,49.56,50
1985302.71,49.56,50
1985302.71,49.56,50
1985302.71,49.56,50
1985302.71,49.56,50
1985302.71,49.56,50
1985302.71,49.56,50
1985302.73,49.4,50
1985302.73,49.4,50
1985302.73,49.4,50
1985302.73,49.4,50
1985302.73,49.4,50
1985302.73,49.4,50
1985302.73,49.4,50
1985302.75,49.25,50
1985302.75,49.25,50
1985302.75,49.25,50
1985302.75,49.25,50
1985302.75,49.25,50
1985302.75,49.25,50
1985302.75,49.25,50
1985302.77,49.09,50
1985302.77,49.09,50
1985302.77,49.09,50
1985302.77,49.09,50
1985302.77,49.09,50
1985302.77,49.09,50
1985302.77,49.09,50
1985302.79,48.94,50
1985302.79,48.94,50
1985302.79,48.94,50
1985302.79,48.94,50
1985302.79,48.94,50
1985302.79,48.94,50
1985302.79,48.94,50
1985302.81,48.79,50
1985302.81,48.79,50
1985302.81,48.79,50
1985302.81,48.79,50
1985302.81,48.79,50
1985302.81,48.79,50
1985302.81,48.79,50
1985302.83,48.63,50
1985302.83,48.63,50
1985302.83,48.63,50
1985302.83,48.63,50
1985302.83,48.63,50
1985302.83,48.63,50
1985302.83,48.63,50
1985302.85,48.48,50
1985302.85,48.48,50
1985302.85,48.48,50
1985302.85,48.48,50
1985302.85,48.48,50
1985302.85,48.48,50
1985302.85,48.48,50
1985302.87,48.33,50
1985302.87,48.33,50
1985302.87,48.33,50
1985302.87,48.33,50
1985302.87,48.33,50
1985302.87,48.33,50
1985302.87,48.33,50
1985302.89,48.18,50
1985302.89,48.18,50
1985302.89,48.18,50
1985302.89,48.18,50
1985302.89,48.18,50
1985302.89,48.18,50
1985302.89,48.18,50
1985302.91,48.03,50
1985302.91,48.03,50
1985302.91,48.03,50
1985302.91,48.03,50
1985302.91,48.03,50
1985302.91,48.03,50
1985302.91,48.03,50
1985302.93,47.88,50
1985302.93,47.88,50
1985302.93,47.88,50
1985302.93,47.88,50
1985302.93,47.88,50
1985302.93,47.88,50
1985302.93,47.88,50
1985302.95,47.73,50
1985302.95,47.73,50
1985302.95,47.73,50
1985302.95,47.73,50
1985302.95,47.73,50
1985302.95,47.73,50
1985302.95,47.73,50
1985302.97,47.58,50
1985302.97,47.58,50
1985302.97,47.58,50
1985302.97,47.58,50
1985302.97,47.58,50
1985302.97,47.58,50
1985302.97,47.58,50
1985302.99,47.43,50
1985302.99,47.43,50
1985302.99,47.43,50
1985302.99,47.43,50
1985302.99,47.43,50
1985302.99,47.43,50
1985302.99,47.43,50
1985303.01,47.28,50
1985303.01,47.28,50
1985303.01,47.28,50
1985303.01,47.28,50
1985303.01,47.28,50
1985303.01,47.28,50
1985303.01,47.28,50
1985303.03,47.14,50
1985303.03,47.14,50
1985303.03,47.14,50
1985303.03,47.14,50
1985303.03,47.14,50
1985303.03,47.14,50
1985303.03,47.14,50
1985303.05,46.99,50
1985303.05,46.99,50
1985303.05,46.99,50
1985303.05,46.99,50
1985303.05,46.99,50
1985303.05,46.99,50
1985303.05,46.99,50
1985303.07,46.85,50
1985303.07,46.85,50
1985303.07,46.85,50
1985303.07,46.85,50
1985303.07,46.85,50
1985303.07,46.85,50
1985303.07,46.85,50
1985303.09,46.7,50
1985303.09,46.7,50
1985303.09,46.7,50
1985303.09,46.7,50
1985303.09,46.7,50
1985303.09,46.7,50
1985303.09,46.7,50
1985303.11,46.56,50
1985303.11,46.56,50
1985303.11,46.56,50
1985303.11,46.56,50
1985303.11,46.56,50
1985303.11,46.56,50
1985303.11,46.56,50
1985303.13,46.42,50
1985303.13,46.42,50
1985303.13,46.42,50
1985303.13,46.42,50
1985303.13,46.42,50
1985303.13,46.42,50
1985303.13,46.42,50
1985303.15,46.27,50
1985303.15,46.27,50
1985303.15,46.27,50
1985303.15,46.27,50
1985303.15,46.27,50
1985303.15,46.27,50
1985303.15,46.27,50
1985303.17,46.13,50
1985303.17,46.13,50
1985303.17,46.13,50
1985303.17,46.13,50
1985303.17,46.13,50
1985303.17,46.13,50
1985303.17,46.13,50
1985303.19,45.99,50
1985303.19,45.99,50
1985303.19,45.99,50
1985303.19,45.99,50
1985303.19,45.99,50
1985303.19,45.99,50
1985303.19,45.99,50
1985303.21,45.85,50
1985303.21,45.85,50
1985303.21,45.85,50
1985303.21,45.85,50
1985303.21,45.85,50
1985303.21,45.85,50
